,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BuZz DRX,,4 Round 8 zekken Zellsis Round 13 TenZ zekken Round 19 Sacy johnqt Round 21 Zellsis TenZ,,1 Round 12 TenZ johnqt Sacy Zellsis,,,,,,,42,0,0
MaKo DRX,,1 Round 28 Zellsis TenZ,1 Round 10 TenZ Sacy Zellsis,,,,,1 Round 11 TenZ Zellsis johnqt,,,41,1,0
BeYN DRX,,2 Round 1 zekken TenZ Round 18 Sacy johnqt,1 Round 20 Sacy johnqt Zellsis,1 Round 17 Sacy zekken johnqt TenZ,,,,,,,37,1,0
Foxy9 DRX,,4 Round 11 zekken Sacy Round 18 TenZ zekken Round 24 TenZ zekken Round 26 johnqt Sacy,1 Round 27 Zellsis zekken TenZ,,,1 Round 15 johnqt,,,,,48,8,1
Flashback DRX,,8 Round 2 TenZ zekken Round 3 zekken Zellsis Round 8 Sacy johnqt Round 15 Zellsis TenZ Round 21 zekken johnqt Round 22 TenZ Zellsis Round 23 johnqt Zellsis Round 25 johnqt Sacy,,,,1 Round 25 Sacy,,,,,58,0,0
TenZ SEN,,3 Round 17 Foxy9 MaKo Round 19 MaKo BeYN Round 26 Flashback Foxy9,2 Round 4 BeYN Foxy9 Flashback Round 14 BuZz BeYN Flashback,,,,,,,,53,1,0
Sacy SEN,,3 Round 6 Flashback Foxy9 Round 27 Foxy9 Flashback Round 28 Foxy9 MaKo,1 Round 25 Foxy9 BeYN MaKo,1 Round 16 BeYN Foxy9 MaKo Flashback,,1 Round 27 Flashback,,,,,38,2,0
Zellsis SEN,,4 Round 6 BeYN MaKo Round 11 BuZz Foxy9 Zellsis Round 17 Flashback BeYN Round 18 Flashback Foxy9,1 Round 3 BuZz Foxy9 BeYN,,,2 Round 17 BeYN Round 18 Foxy9,,,,,42,6,1
johnqt SEN,,1 Round 11 Flashback BeYN,1 Round 13 Foxy9 BuZz Flashback,1 Round 24 BuZz Flashback Foxy9 MaKo,,,,,,,35,0,1
zekken SEN,,7 Round 4 MaKo BuZz Round 5 MaKo BeYN Round 9 BeYN MaKo Round 13 MaKo BeYN Round 15 BeYN BuZz Round 26 BeYN BuZz Round 28 BuZz Flashback,1 Round 18 BuZz BeYN MaKo,,1 Round 7 MaKo BuZz Foxy9 BeYN Flashback,,,,,,53,0,1
