,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BuZz DRX,,3 Round 11 Zellsis zekken Round 12 TenZ zekken Round 20 Sacy johnqt,1 Round 4 Zellsis TenZ zekken,,,1 Round 6 TenZ,,,,,41,0,1
MaKo DRX,,4 Round 10 Sacy TenZ Round 13 zekken Sacy Round 17 zekken johnqt Round 20 zekken Zellsis,1 Round 1 johnqt TenZ Zellsis,,,,1 Round 1 Zellsis TenZ,,,,58,1,1
BeYN DRX,,,,,,,,,,,40,1,0
Foxy9 DRX,,1 Round 9 TenZ johnqt,,,,,,,,,43,4,0
Flashback DRX,,4 Round 3 Sacy zekken Round 6 zekken Zellsis Round 9 zekken Zellsis Round 15 Sacy zekken Flashback,1 Round 11 Sacy johnqt TenZ,,,,,,,,59,0,0
TenZ SEN,,1 Round 11 BuZz MaKo,2 Round 6 Flashback MaKo BeYN Round 13 Foxy9 BeYN MaKo,,,,,,,,46,1,0
Sacy SEN,,1 Round 19 BuZz BeYN,1 Round 9 BeYN Flashback Foxy9,,,1 Round 9 Foxy9,,,,,62,0,2
Zellsis SEN,,5 Round 3 BeYN Flashback Round 7 MaKo Flashback Round 10 BuZz BeYN Round 14 BeYN MaKo Round 20 BuZz Foxy9,1 Round 18 Foxy9 BuZz BeYN,,,,,,,,67,6,2
johnqt SEN,,1 Round 16 Foxy9 BuZz,,,,,,,,,26,0,0
zekken SEN,,6 Round 5 Flashback Foxy9 Round 7 BuZz BeYN Round 9 BuZz MaKo Round 12 MaKo Flashback Round 14 BuZz Foxy9 Round 16 Flashback MaKo,3 Round 17 BeYN BuZz Flashback Round 19 MaKo Flashback Foxy9 Round 21 BuZz Foxy9 BeYN,,,1 Round 7 Foxy9,,,,,75,0,0
