Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
LuoK1ng,TE,Map_2_2Haven,All,Omen,0.97,216,14,17,8,-3,65%,136,39%,2,1,+1
MarT1n,TE,Map_2_2Haven,All,Deadlock,0.89,197,13,15,4,-2,60%,133,32%,3,1,+2
FengF,TE,Map_2_2Haven,All,Cypher,0.88,165,11,16,4,-5,65%,122,30%,4,0,+4
Biank,TE,Map_2_2Haven,All,Sova,0.65,141,9,17,3,-8,65%,97,37%,1,1,0
Kai,TE,Map_2_2Haven,All,Yoru,0.44,150,12,18,2,-6,45%,90,27%,2,5,-3
Haodong,TEC,Map_2_2Haven,All,Omen,1.31,221,18,10,11,+8,75%,123,29%,1,2,-1
Abo,TEC,Map_2_2Haven,All,Killjoy,1.31,200,16,10,2,+6,85%,139,35%,0,1,-1
Coco,TEC,Map_2_2Haven,All,Viper,1.28,295,20,14,8,+6,75%,187,47%,2,3,-1
lucas,TEC,Map_2_2Haven,All,Sova,1.23,241,17,13,4,+4,75%,166,24%,3,2,+1
TvirusLuke,TEC,Map_2_2Haven,All,Neon,0.95,170,12,12,2,0,75%,111,16%,2,4,-2
LuoK1ng,TE,Map_2_2Haven,Attack,Omen,0.75,175,7,11,4,-4,58%,105,38%,0,1,-1
MarT1n,TE,Map_2_2Haven,Attack,Deadlock,0.78,202,8,10,1,-2,58%,136,26%,2,0,+2
FengF,TE,Map_2_2Haven,Attack,Cypher,0.78,144,6,10,1,-4,50%,109,28%,2,0,+2
Biank,TE,Map_2_2Haven,Attack,Sova,0.72,160,6,11,3,-5,58%,114,41%,1,1,0
Kai,TE,Map_2_2Haven,Attack,Yoru,0.12,103,4,12,2,-8,42%,76,31%,1,4,-3
Haodong,TEC,Map_2_2Haven,Attack,Omen,0.81,149,5,5,4,0,63%,80,27%,0,1,-1
Abo,TEC,Map_2_2Haven,Attack,Killjoy,0.98,204,6,6,2,0,88%,139,50%,0,1,-1
Coco,TEC,Map_2_2Haven,Attack,Viper,1.33,279,8,6,1,+2,63%,176,58%,1,0,+1
lucas,TEC,Map_2_2Haven,Attack,Sova,1.19,223,6,5,1,+1,63%,137,19%,0,1,-1
TvirusLuke,TEC,Map_2_2Haven,Attack,Neon,0.73,172,4,6,2,-2,50%,123,16%,1,3,-2
LuoK1ng,TE,Map_2_2Haven,Defend,Omen,1.30,278,7,6,4,+1,75%,183,41%,2,0,+2
MarT1n,TE,Map_2_2Haven,Defend,Deadlock,1.04,190,5,5,3,0,63%,129,43%,1,1,0
FengF,TE,Map_2_2Haven,Defend,Cypher,1.03,197,5,6,3,-1,88%,142,33%,2,0,+2
Biank,TE,Map_2_2Haven,Defend,Sova,0.56,113,3,6,0,-3,75%,72,30%,0,0,0
Kai,TE,Map_2_2Haven,Defend,Yoru,0.93,221,8,6,0,+2,50%,111,24%,1,1,0
Haodong,TEC,Map_2_2Haven,Defend,Omen,1.65,269,13,5,7,+8,83%,152,29%,1,1,0
Abo,TEC,Map_2_2Haven,Defend,Killjoy,1.53,197,10,4,0,+6,83%,139,29%,0,0,0
Coco,TEC,Map_2_2Haven,Defend,Viper,1.24,306,12,8,7,+4,83%,194,40%,1,3,-2
lucas,TEC,Map_2_2Haven,Defend,Sova,1.25,253,11,8,3,+3,83%,185,30%,3,1,+2
TvirusLuke,TEC,Map_2_2Haven,Defend,Neon,1.10,169,8,6,0,+2,92%,103,16%,1,1,0
