Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
mitch,C9,Map_1_1Haven,All,Skye,1.51,250,18,8,5,+10,94%,159,21%,0,2,-2
OXY,C9,Map_1_1Haven,All,Jett,1.42,336,23,14,3,+9,78%,181,25%,8,2,+6
v1c,C9,Map_1_1Haven,All,Omen,1.28,189,12,8,7,+4,94%,135,61%,1,1,0
Xeppaa,C9,Map_1_1Haven,All,Killjoy,1.20,221,13,10,5,+3,100%,160,23%,2,0,+2
neT,C9,Map_1_1Haven,All,Viper,0.84,132,9,8,3,+1,78%,88,29%,0,2,-2
heat,FUR,Map_1_1Haven,All,Viper,0.92,176,12,15,3,-3,56%,109,42%,1,3,-2
adverso,FUR,Map_1_1Haven,All,Sova,0.90,211,12,14,4,-2,83%,156,24%,0,0,0
Palla,FUR,Map_1_1Haven,All,Neon,0.75,178,11,16,2,-5,56%,124,36%,2,2,0
tuyz,FUR,Map_1_1Haven,All,Omen,0.58,97,6,13,6,-7,72%,63,50%,2,2,0
Urango,FUR,Map_1_1Haven,All,Killjoy,0.27,133,7,17,1,-10,44%,89,29%,2,4,-2
mitch,C9,Map_1_1Haven,Attack,Skye,1.53,254,12,6,3,+6,92%,165,28%,0,2,-2
OXY,C9,Map_1_1Haven,Attack,Jett,0.84,234,11,10,0,+1,67%,130,35%,4,2,+2
v1c,C9,Map_1_1Haven,Attack,Omen,1.22,185,8,6,3,+2,92%,137,63%,0,1,-1
Xeppaa,C9,Map_1_1Haven,Attack,Killjoy,1.17,246,9,8,4,+1,100%,172,19%,1,0,+1
neT,C9,Map_1_1Haven,Attack,Viper,0.59,110,5,6,1,-1,67%,74,36%,0,2,-2
heat,FUR,Map_1_1Haven,Attack,Viper,0.62,175,4,6,1,-2,50%,106,38%,0,2,-2
adverso,FUR,Map_1_1Haven,Attack,Sova,0.86,227,4,6,2,-2,83%,154,17%,0,0,0
Palla,FUR,Map_1_1Haven,Attack,Neon,0.06,54,1,6,1,-5,33%,28,50%,0,1,-1
tuyz,FUR,Map_1_1Haven,Attack,Omen,0.16,66,1,6,1,-5,50%,50,29%,0,2,-2
Urango,FUR,Map_1_1Haven,Attack,Killjoy,0.23,121,2,6,1,-4,50%,83,38%,0,1,-1
mitch,C9,Map_1_1Haven,Defend,Skye,1.47,243,6,2,2,+4,100%,146,6%,0,0,0
OXY,C9,Map_1_1Haven,Defend,Jett,2.57,542,12,4,3,+8,100%,284,20%,4,0,+4
v1c,C9,Map_1_1Haven,Defend,Omen,1.39,198,4,2,4,+2,100%,130,56%,1,0,+1
Xeppaa,C9,Map_1_1Haven,Defend,Killjoy,1.25,173,4,2,1,+2,100%,136,36%,1,0,+1
neT,C9,Map_1_1Haven,Defend,Viper,1.35,176,4,2,2,+2,100%,117,25%,0,0,0
heat,FUR,Map_1_1Haven,Defend,Viper,1.07,178,8,9,2,-1,58%,111,44%,1,1,0
adverso,FUR,Map_1_1Haven,Defend,Sova,0.93,204,8,8,2,0,83%,157,30%,0,0,0
Palla,FUR,Map_1_1Haven,Defend,Neon,1.09,240,10,10,1,0,67%,172,35%,2,1,+1
tuyz,FUR,Map_1_1Haven,Defend,Omen,0.79,113,5,7,5,-2,83%,70,71%,2,0,+2
Urango,FUR,Map_1_1Haven,Defend,Killjoy,0.28,139,5,11,0,-6,42%,92,26%,2,3,-1
