Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Haven,1,"""0-1""",SEN,Defenders,Elimination
2Haven,2,"""0-2""",SEN,Defenders,Elimination
2Haven,3,"""0-3""",SEN,Defenders,Time Expired
2Haven,4,"""0-4""",SEN,Defenders,Elimination
2Haven,5,"""1-4""",100T,Attackers,Spike Detonation
2Haven,6,"""2-4""",100T,Attackers,Elimination
2Haven,7,"""2-5""",SEN,Defenders,Elimination
2Haven,8,"""3-5""",100T,Attackers,Elimination
2Haven,9,"""3-6""",SEN,Defenders,Elimination
2Haven,10,"""4-6""",100T,Attackers,Elimination
2Haven,11,"""5-6""",100T,Attackers,Elimination
2Haven,12,"""6-6""",100T,Attackers,Elimination
2Haven,13,"""6-7""",100T,Attackers,Elimination
2Haven,14,"""6-8""",100T,Attackers,Elimination
2Haven,15,"""6-9""",100T,Attackers,Elimination
2Haven,16,"""6-10""",100T,Attackers,Elimination
2Haven,17,"""6-11""",100T,Attackers,Elimination
2Haven,18,"""7-11""",SEN,Defenders,Elimination
2Haven,19,"""8-11""",SEN,Defenders,Elimination
2Haven,20,"""9-11""",SEN,Defenders,Elimination
2Haven,21,"""9-12""",100T,Attackers,Elimination
2Haven,22,"""9-13""",100T,Attackers,Elimination
2Haven,23,"""""",,,
2Haven,24,"""""",,,
