Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Corrode,1,"""1-0""",ZETA,Attackers,Elimination
1Corrode,2,"""2-0""",ZETA,Attackers,Elimination
1Corrode,3,"""2-1""",T1,Defenders,Elimination
1Corrode,4,"""2-2""",T1,Defenders,Defuse
1Corrode,5,"""2-3""",T1,Defenders,Elimination
1Corrode,6,"""3-3""",ZETA,Attackers,Elimination
1Corrode,7,"""4-3""",ZETA,Attackers,Elimination
1Corrode,8,"""5-3""",ZETA,Attackers,Elimination
1Corrode,9,"""6-3""",ZETA,Attackers,Elimination
1Corrode,10,"""7-3""",ZETA,Attackers,Elimination
1Corrode,11,"""7-4""",T1,Defenders,Defuse
1Corrode,12,"""8-4""",ZETA,Attackers,Elimination
1Corrode,13,"""8-5""",ZETA,Attackers,Elimination
1Corrode,14,"""8-6""",ZETA,Attackers,Elimination
1Corrode,15,"""9-6""",T1,Defenders,Elimination
1Corrode,16,"""10-6""",T1,Defenders,Elimination
1Corrode,17,"""11-6""",T1,Defenders,Elimination
1Corrode,18,"""12-6""",T1,Defenders,Defuse
1Corrode,19,"""12-7""",ZETA,Attackers,Elimination
1Corrode,20,"""12-8""",ZETA,Attackers,Elimination
1Corrode,21,"""13-8""",T1,Defenders,Elimination
1Corrode,22,"""""",,,
1Corrode,23,"""""",,,
1Corrode,24,"""""",,,
