,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ANGE1 NAVI,,3 Round 4 Cloud purp0 Round 8 westside Cloud Round 10 tomaszy westside,,,,,,,,,49,1,0
Shao NAVI,,1 Round 5 tomaszy purp0,,,,,,,,,35,0,0
koalanoob NAVI,,3 Round 1 tomaszy Cloud Round 7 westside purp0 Round 10 runneR Cloud,2 Round 3 tomaszy Cloud purp0 Round 13 runneR purp0 westside,,,,,,,,77,0,0
Ruxic NAVI,,,,1 Round 2 westside Cloud tomaszy runneR,,,,,,,59,0,1
hiro NAVI,,6 Round 1 runneR purp0 Round 4 runneR tomaszy Round 6 purp0 westside Round 8 tomaszy runneR Round 9 Cloud runneR Round 13 Cloud tomaszy,1 Round 5 Cloud runneR westside,1 Round 12 runneR tomaszy purp0 westside,,,,,,,179,0,0
purp0 GX,,1 Round 6 Shao Ruxic,,,,,,,,,38,0,0
Cloud GX,,2 Round 7 ANGE1 koalanoob Round 8 Ruxic hiro,,,,,,,,,42,0,0
tomaszy GX,,1 Round 11 koalanoob hiro,,,,,,,,,37,0,0
runneR GX,,,,,,,,,,,21,1,0
westside GX,,,1 Round 5 koalanoob ANGE1 Shao,,,,,,,,43,0,0
