,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,5 Round 1 Dep Xdll Round 2 Dep CLZ Round 12 CLZ TenTen Round 15 Xdll TenTen Round 18 Dep SugarZ3ro,2 Round 9 Dep Xdll SugarZ3ro Round 17 CLZ Dep TenTen,,,2 Round 12 TenTen Round 18 SugarZ3ro,,,,,95,4,1
BuZz T1,,1 Round 7 Dep SugarZ3ro,,,,,,,,,33,0,0
Meteor T1,,3 Round 7 TenTen CLZ Round 8 CLZ Dep Round 11 SugarZ3ro Xdll,,,,,,,,,42,0,0
iZu T1,,2 Round 8 TenTen Xdll Round 11 Dep CLZ,2 Round 5 Xdll SugarZ3ro CLZ Round 10 TenTen CLZ SugarZ3ro,,,,,,,,62,0,0
DH T1,,3 Round 1 SugarZ3ro TenTen Round 12 SugarZ3ro Xdll Round 18 CLZ Xdll,1 Round 4 SugarZ3ro Xdll Dep,1 Round 19 TenTen CLZ Xdll SugarZ3ro,,1 Round 9 CLZ,,,,,60,0,1
Dep ZETA,,,2 Round 8 iZu DH stax Round 14 DH iZu stax,,,,,,,,63,0,0
CLZ ZETA,,2 Round 13 DH iZu Round 14 Meteor BuZz,1 Round 4 Meteor DH BuZz,,,,,,,,54,1,0
SugarZ3ro ZETA,,5 Round 3 DH Meteor Round 6 DH iZu Round 13 Meteor stax Round 16 DH iZu Round 18 BuZz DH,1 Round 9 BuZz Meteor iZu,,,,,,,,60,0,0
Xdll ZETA,,,,1 Round 2 iZu Meteor DH stax,,,,,,,41,4,0
TenTen ZETA,,3 Round 3 iZu BuZz Round 12 iZu DH Round 17 DH BuZz,,,,,,,,,34,0,0
