,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
baddyG MKOI,,5 Round 1 hiro alexiiik Round 13 hiro Ruxic Round 21 Ruxic hiro Round 22 Ruxic Shao Round 28 Ruxic hiro,2 Round 7 Shao alexiiik hiro Round 12 Shao alexiiik Ruxic,,,,1 Round 20 hiro Ruxic,1 Round 7 hiro Shao alexiiik,,,62,0,1
MONSTEERR MKOI,,5 Round 1 Ruxic Shao Round 7 Ruxic ANGE1 Round 15 hiro Shao Round 21 Shao alexiiik MONSTEERR Round 29 alexiiik Shao,1 Round 6 alexiiik ANGE1 Ruxic,,,1 Round 29 ANGE1,,,,,48,0,0
flyuh MKOI,,2 Round 16 ANGE1 alexiiik Round 23 hiro Ruxic,,,,,,,,,36,0,1
Filu MKOI,,5 Round 4 Ruxic hiro Round 6 hiro Shao Round 8 Ruxic alexiiik Round 19 Ruxic Shao Round 30 hiro Shao,,,,,,,,,44,6,1
nataNk MKOI,,6 Round 17 Shao hiro Round 18 hiro Shao Round 20 Shao alexiiik Round 22 ANGE1 alexiiik Round 25 ANGE1 hiro Round 26 Ruxic Shao,1 Round 23 Shao alexiiik ANGE1,,,,1 Round 22 ANGE1 alexiiik,,,,45,1,1
ANGE1 NAVI,,4 Round 3 baddyG flyuh Round 7 flyuh Filu Round 8 baddyG Filu Round 11 MONSTEERR baddyG,,,1 Round 29 Filu nataNk flyuh baddyG MONSTEERR ANGE1,1 Round 8 Filu,,,,,53,4,1
Shao NAVI,,2 Round 13 flyuh baddyG Round 24 flyuh Filu,,,,1 Round 13 baddyG,,,,,37,2,1
Ruxic NAVI,,3 Round 3 nataNk MONSTEERR Round 5 baddyG Filu Round 13 MONSTEERR Filu,2 Round 2 flyuh nataNk baddyG Round 23 nataNk Filu MONSTEERR,,,,,,,,46,1,0
alexiiik NAVI,,2 Round 6 nataNk flyuh Round 21 nataNk Filu,1 Round 18 flyuh Filu nataNk,,,2 Round 18 nataNk Round 21 MONSTEERR,,,,,33,0,1
hiro NAVI,,4 Round 1 nataNk MONSTEERR Round 5 nataNk flyuh Round 24 MONSTEERR baddyG Round 25 MONSTEERR flyuh,4 Round 9 Filu flyuh baddyG Round 11 nataNk Filu flyuh Round 22 MONSTEERR baddyG flyuh Round 27 MONSTEERR Filu flyuh,1 Round 20 MONSTEERR Filu nataNk baddyG,,,,,,,66,1,0
