Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""1-0""",T1,Defenders,Defuse
1Icebox,2,"""2-0""",T1,Defenders,Defuse
1Icebox,3,"""2-1""",TLN,Attackers,Elimination
1Icebox,4,"""3-1""",T1,Defenders,Elimination
1Icebox,5,"""3-2""",TLN,Attackers,Spike Detonation
1Icebox,6,"""3-3""",TLN,Attackers,Elimination
1Icebox,7,"""4-3""",T1,Defenders,Defuse
1Icebox,8,"""5-3""",T1,Defenders,Defuse
1Icebox,9,"""5-4""",TLN,Attackers,Elimination
1Icebox,10,"""6-4""",T1,Defenders,Defuse
1Icebox,11,"""6-5""",TLN,Attackers,Spike Detonation
1Icebox,12,"""6-6""",TLN,Attackers,Elimination
1Icebox,13,"""6-7""",T1,Defenders,Defuse
1Icebox,14,"""6-8""",T1,Defenders,Defuse
1Icebox,15,"""6-9""",T1,Defenders,Defuse
1Icebox,16,"""6-10""",T1,Defenders,Defuse
1Icebox,17,"""6-11""",T1,Defenders,Elimination
1Icebox,18,"""6-12""",T1,Defenders,Elimination
1Icebox,19,"""6-13""",T1,Defenders,Defuse
1Icebox,20,"""""",,,
1Icebox,21,"""""",,,
1Icebox,22,"""""",,,
1Icebox,23,"""""",,,
1Icebox,24,"""""",,,
