,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,4 Round 2 xenom cortezia Round 6 artzin Verno Round 12 aspas artzin Round 13 Verno artzin,,,,,,,,,62,0,2
t3xture GEN,,4 Round 1 cortezia Verno Round 6 aspas cortezia Round 9 artzin cortezia Round 14 xenom cortezia,2 Round 10 artzin xenom cortezia Round 11 cortezia aspas artzin,,,,,,,,79,0,0
Foxy9 GEN,,2 Round 2 aspas Verno Round 12 cortezia Verno,1 Round 5 cortezia artzin Verno,,,,,,,,61,0,0
Ash GEN,,1 Round 4 xenom aspas,,1 Round 7 aspas cortezia Verno artzin,,,,,,,82,2,1
Karon GEN,,4 Round 1 aspas xenom Round 8 cortezia artzin Round 9 Verno xenom Round 14 Verno aspas,1 Round 4 cortezia Verno artzin,,,,,,,,109,0,1
cortezia MIBR,,1 Round 6 Munchkin Ash,,,,,,,,,42,2,0
artzin MIBR,,1 Round 14 Karon Ash,,,,,,,,,14,2,0
aspas MIBR,,,,,,,,,,,25,0,0
xenom MIBR,,1 Round 3 t3xture Foxy9,,,,,,,,,30,0,0
Verno MIBR,,1 Round 11 t3xture Foxy9,,,,,,,,,45,0,0
