Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Autumn,FPX,Map_1_1Haven,All,Viper,1.51,271,20,10,2,+10,90%,190,48%,1,2,-1
Life,FPX,Map_1_1Haven,All,Neon,1.50,269,20,9,4,+11,70%,176,26%,3,2,+1
yosemite,FPX,Map_1_1Haven,All,Vyse,1.32,258,17,12,6,+5,80%,160,21%,4,2,+2
AAAAY,FPX,Map_1_1Haven,All,Sova,0.78,139,10,13,4,-3,75%,96,58%,1,2,-1
BerLIN,FPX,Map_1_1Haven,All,Omen,0.57,93,7,13,5,-6,65%,61,16%,1,2,-1
Nicc,DRG,Map_1_1Haven,All,Breach,1.25,240,18,13,7,+5,90%,152,46%,0,3,-3
Flex1n,DRG,Map_1_1Haven,All,Omen,1.07,185,13,13,1,0,65%,117,34%,3,0,+3
Akeman,DRG,Map_1_1Haven,All,Neon,0.91,195,13,15,7,-2,65%,120,33%,5,3,+2
SpiritZ1,DRG,Map_1_1Haven,All,Yoru,0.56,137,9,17,4,-8,65%,83,38%,1,2,-1
vo0kashu,DRG,Map_1_1Haven,All,Cypher,0.38,88,4,16,2,-12,55%,78,25%,1,2,-1
Autumn,FPX,Map_1_1Haven,Attack,Viper,2.37,415,13,4,0,+9,100%,263,54%,1,0,+1
Life,FPX,Map_1_1Haven,Attack,Neon,1.49,305,8,4,1,+4,63%,186,32%,2,2,0
yosemite,FPX,Map_1_1Haven,Attack,Vyse,0.38,78,2,6,2,-4,63%,40,67%,0,2,-2
AAAAY,FPX,Map_1_1Haven,Attack,Sova,1.01,123,4,3,1,+1,75%,88,100%,0,0,0
BerLIN,FPX,Map_1_1Haven,Attack,Omen,0.63,99,3,5,1,-2,63%,88,27%,0,1,-1
Nicc,DRG,Map_1_1Haven,Attack,Breach,1.36,301,13,8,4,+5,83%,197,46%,0,3,-3
Flex1n,DRG,Map_1_1Haven,Attack,Omen,1.00,164,7,8,1,-1,58%,99,50%,1,0,+1
Akeman,DRG,Map_1_1Haven,Attack,Neon,0.88,159,6,9,7,-3,58%,98,25%,2,2,0
SpiritZ1,DRG,Map_1_1Haven,Attack,Yoru,0.88,166,7,9,1,-2,75%,100,42%,1,0,+1
vo0kashu,DRG,Map_1_1Haven,Attack,Cypher,0.30,70,2,10,2,-8,58%,53,11%,1,2,-1
Autumn,FPX,Map_1_1Haven,Defend,Viper,0.93,175,7,6,2,+1,83%,141,39%,0,2,-2
Life,FPX,Map_1_1Haven,Defend,Neon,1.51,245,12,5,3,+7,75%,169,19%,1,0,+1
yosemite,FPX,Map_1_1Haven,Defend,Vyse,1.95,378,15,6,4,+9,92%,240,18%,4,0,+4
AAAAY,FPX,Map_1_1Haven,Defend,Sova,0.63,150,6,10,3,-4,75%,101,43%,1,2,-1
BerLIN,FPX,Map_1_1Haven,Defend,Omen,0.53,89,4,8,4,-4,67%,43,7%,1,1,0
Nicc,DRG,Map_1_1Haven,Defend,Breach,1.08,149,5,5,3,0,100%,85,44%,0,0,0
Flex1n,DRG,Map_1_1Haven,Defend,Omen,1.16,217,6,5,0,+1,75%,144,23%,2,0,+2
Akeman,DRG,Map_1_1Haven,Defend,Neon,0.96,249,7,6,0,+1,75%,153,44%,3,1,+2
SpiritZ1,DRG,Map_1_1Haven,Defend,Yoru,0.06,94,2,8,3,-6,50%,58,29%,0,2,-2
vo0kashu,DRG,Map_1_1Haven,Defend,Cypher,0.49,115,2,6,0,-4,50%,116,36%,0,0,0
