,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
mitch C9,,3 Round 1 silentzz spike Round 3 lz pryze Round 11 spike gobera,1 Round 9 lz spike gobera,,,,,,,,78,1,2
neT C9,,,,,,,,,,,42,0,0
Xeppaa C9,,4 Round 5 gobera lz Round 6 silentzz pryze Round 9 silentzz pryze Round 12 spike lz,1 Round 3 spike silentzz gobera,,,,,,,,94,0,1
v1c C9,,6 Round 2 silentzz pryze Round 4 gobera silentzz Round 6 spike lz Round 7 pryze lz Round 11 silentzz lz Round 12 silentzz gobera,1 Round 10 spike silentzz gobera,1 Round 13 spike silentzz gobera pryze,,1 Round 13 pryze,,,,,94,1,0
OXY C9,,1 Round 2 gobera lz,3 Round 5 silentzz spike pryze Round 8 silentzz lz pryze Round 14 lz gobera pryze,,,,,,,,106,0,2
pryze 2G,,4 Round 5 neT mitch Round 6 neT v1c Round 13 neT Xeppaa Round 14 Xeppaa mitch,,,,,,,,,37,2,0
lz 2G,,,,,,,,,,,39,3,0
silentzz 2G,,1 Round 9 neT v1c,,,,,,,,,18,0,0
gobera 2G,,,,,,,1 Round 9 mitch OXY,,,,28,0,0
spike 2G,,1 Round 2 OXY v1c,1 Round 7 mitch neT v1c,,,,,,,,33,1,0
