,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
mitch C9,,,1 Round 17 cortezia artzin aspas,,,,,,,,27,3,0
neT C9,,,,1 Round 16 artzin xenom Verno cortezia,,,,,,,37,1,2
Xeppaa C9,,7 Round 2 artzin xenom Round 3 aspas artzin Round 5 artzin Verno Round 9 xenom Verno Round 11 cortezia Verno Round 15 aspas Verno Round 19 xenom aspas,,,,,,,,,57,1,1
v1c C9,,2 Round 13 aspas cortezia Round 19 artzin Verno,1 Round 15 cortezia artzin xenom,1 Round 18 aspas artzin Verno cortezia,,,,,,,60,5,0
OXY C9,,4 Round 6 Verno xenom Round 7 cortezia Verno Round 12 artzin aspas Round 22 Verno xenom,,1 Round 21 aspas artzin xenom cortezia,,,,,,,51,0,0
cortezia MIBR,,5 Round 4 mitch OXY Round 9 v1c OXY Round 10 OXY mitch Round 12 v1c OXY Round 19 OXY mitch,1 Round 20 OXY neT Xeppaa,1 Round 3 neT Xeppaa OXY v1c,,1 Round 20 Xeppaa,,,,,75,0,1
artzin MIBR,,2 Round 13 Xeppaa neT Round 17 v1c OXY,,,,,,,,,37,7,0
aspas MIBR,,5 Round 2 mitch Xeppaa Round 4 v1c neT Round 10 Xeppaa neT Round 14 Xeppaa OXY Round 17 neT Xeppaa,1 Round 1 Xeppaa OXY neT,,,,,,,,41,0,0
xenom MIBR,,1 Round 12 mitch Xeppaa,,,,,1 Round 12 mitch Xeppaa,,,,39,0,0
Verno MIBR,,2 Round 2 neT v1c Round 11 OXY v1c,1 Round 18 OXY neT Xeppaa,,,1 Round 17 mitch,,,,,56,3,1
