Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
heybay,TE,Map_3_3Pearl,All,Killjoy,1.26,216,19,14,4,+5,67%,132,20%,1,1,0
LuoK1ng,TE,Map_3_3Pearl,All,Astra,0.95,171,15,15,5,0,75%,107,28%,3,0,+3
FengF,TE,Map_3_3Pearl,All,Vyse,0.94,188,14,15,8,-1,67%,116,28%,3,5,-2
Kai,TE,Map_3_3Pearl,All,Neon,0.78,168,14,17,3,-3,67%,114,22%,4,4,0
Biank,TE,Map_3_3Pearl,All,Tejo,0.41,112,8,21,1,-13,42%,75,29%,1,2,-1
happywei,XLG,Map_3_3Pearl,All,Yoru,1.33,272,24,15,5,+9,79%,188,40%,2,3,-1
Rarga,XLG,Map_3_3Pearl,All,Chamber,1.29,265,22,15,1,+7,75%,171,37%,8,3,+5
Viva,XLG,Map_3_3Pearl,All,Sova,1.19,142,11,9,4,+2,83%,107,38%,1,0,+1
coconut,XLG,Map_3_3Pearl,All,Astra,0.83,131,13,16,4,-3,71%,85,24%,1,2,-1
YOU,XLG,Map_3_3Pearl,All,Vyse,0.72,139,12,15,5,-3,75%,95,23%,0,4,-4
heybay,TE,Map_3_3Pearl,Attack,Killjoy,1.55,258,12,5,1,+7,83%,154,23%,1,1,0
LuoK1ng,TE,Map_3_3Pearl,Attack,Astra,0.88,169,7,7,2,0,75%,105,21%,1,0,+1
FengF,TE,Map_3_3Pearl,Attack,Vyse,0.67,152,6,8,2,-2,58%,85,50%,1,2,-1
Kai,TE,Map_3_3Pearl,Attack,Neon,0.69,149,7,8,0,-1,67%,86,29%,3,2,+1
Biank,TE,Map_3_3Pearl,Attack,Tejo,0.36,127,4,11,1,-7,42%,84,21%,0,1,-1
happywei,XLG,Map_3_3Pearl,Attack,Yoru,1.04,228,11,7,1,+4,75%,142,41%,2,3,-1
Rarga,XLG,Map_3_3Pearl,Attack,Chamber,1.33,301,13,8,0,+5,67%,195,35%,4,2,+2
Viva,XLG,Map_3_3Pearl,Attack,Sova,1.03,116,4,5,2,-1,75%,89,47%,0,0,0
coconut,XLG,Map_3_3Pearl,Attack,Astra,0.83,123,6,7,3,-1,75%,82,33%,0,1,-1
YOU,XLG,Map_3_3Pearl,Attack,Vyse,0.98,196,9,7,1,+2,83%,121,35%,0,0,0
heybay,TE,Map_3_3Pearl,Defend,Killjoy,0.97,174,7,9,3,-2,50%,110,18%,0,0,0
LuoK1ng,TE,Map_3_3Pearl,Defend,Astra,1.01,173,8,8,3,0,75%,109,38%,2,0,+2
FengF,TE,Map_3_3Pearl,Defend,Vyse,1.21,224,8,7,6,+1,75%,147,18%,2,3,-1
Kai,TE,Map_3_3Pearl,Defend,Neon,0.88,187,7,9,3,-2,67%,142,18%,1,2,-1
Biank,TE,Map_3_3Pearl,Defend,Tejo,0.46,97,4,10,0,-6,42%,66,40%,1,1,0
happywei,XLG,Map_3_3Pearl,Defend,Yoru,1.62,316,13,8,4,+5,83%,234,40%,0,0,0
Rarga,XLG,Map_3_3Pearl,Defend,Chamber,1.25,229,9,7,1,+2,83%,147,41%,4,1,+3
Viva,XLG,Map_3_3Pearl,Defend,Sova,1.34,168,7,4,2,+3,92%,125,32%,1,0,+1
coconut,XLG,Map_3_3Pearl,Defend,Astra,0.83,139,7,9,1,-2,67%,88,17%,1,1,0
YOU,XLG,Map_3_3Pearl,Defend,Vyse,0.47,82,3,8,4,-5,67%,69,11%,0,4,-4
