,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,7 Round 7 Karon t3xture Round 9 Foxy9 Munchkin Round 10 Foxy9 Munchkin Round 16 t3xture Foxy9 Round 17 Munchkin Ash Round 18 Karon t3xture Round 19 t3xture Ash,,,,,,,,,61,2,0
f0rsakeN PRX,,5 Round 5 t3xture Munchkin Round 8 Munchkin Foxy9 Round 11 Foxy9 Munchkin Round 15 t3xture Munchkin Round 23 Ash t3xture,2 Round 1 Karon Ash Munchkin Round 10 t3xture Ash Karon,,,1 Round 9 Karon,,,,,59,0,1
d4v41 PRX,,1 Round 20 Ash Karon,2 Round 12 Munchkin t3xture Ash Round 22 Munchkin Ash Karon,,,,,,,,49,0,0
PatMen PRX,,2 Round 21 Ash Foxy9 Round 24 Foxy9 Munchkin,1 Round 20 Foxy9 Munchkin t3xture,,,1 Round 12 Karon,,1 Round 20 t3xture Munchkin Foxy9,,,36,7,1
something PRX,,2 Round 8 t3xture Karon Round 13 Foxy9 t3xture,,,,,,,,,33,2,0
Munchkin GEN,,3 Round 2 f0rsakeN Jinggg Round 14 Jinggg PatMen Round 20 Jinggg d4v41,1 Round 3 PatMen something d4v41,,,,,,,,41,1,0
t3xture GEN,,2 Round 5 something Jinggg Round 18 f0rsakeN PatMen,1 Round 11 PatMen f0rsakeN d4v41,2 Round 4 f0rsakeN PatMen Jinggg d4v41 Round 6 PatMen something f0rsakeN d4v41,,,,,,,81,1,0
Foxy9 GEN,,1 Round 1 something f0rsakeN,1 Round 22 PatMen Jinggg d4v41,1 Round 7 PatMen d4v41 something Jinggg,,3 Round 1 f0rsakeN Round 18 something Round 22 d4v41,,,,,54,2,2
Ash GEN,,1 Round 8 something f0rsakeN,,,,,,,,,44,3,0
Karon GEN,,3 Round 2 PatMen d4v41 Round 16 d4v41 f0rsakeN Round 24 PatMen d4v41,1 Round 9 d4v41 Jinggg something,1 Round 12 d4v41 f0rsakeN Jinggg PatMen,,1 Round 13 d4v41,1 Round 24 d4v41 PatMen,,,,60,1,2
