,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,4 Round 13 Asuna zander Round 14 Kess Asuna Round 15 Cryocells zander Round 21 Cryocells Kess,2 Round 1 zander Kess Cryocells Round 11 zander eeiu Kess,2 Round 18 Kess Asuna zander Cryocells Round 22 Kess Asuna zander eeiu,,,1 Round 13 Asuna zander,1 Round 18 Cryocells Asuna zander,,,72,2,0
artzin MIBR,,,1 Round 19 eeiu Cryocells Kess,,,,,,,,22,0,0
aspas MIBR,,3 Round 11 Asuna Cryocells Round 15 Asuna Kess Round 26 Asuna zander,1 Round 14 zander Cryocells eeiu,,,2 Round 11 Cryocells Round 26 Cryocells,,,,,42,0,1
xenom MIBR,,2 Round 13 eeiu Cryocells Round 24 Kess Asuna,1 Round 20 Kess zander Cryocells,,,,,,,,44,1,0
Verno MIBR,,,2 Round 23 Cryocells Kess eeiu Round 25 Kess eeiu Asuna,1 Round 3 eeiu zander Kess Cryocells,,1 Round 16 zander,,,,,49,6,0
Asuna 100T,,5 Round 4 artzin xenom Round 5 xenom cortezia Round 12 cortezia aspas Round 16 artzin aspas Asuna Round 24 Verno artzin,1 Round 18 artzin aspas xenom,,,,,,,,72,3,0
eeiu 100T,,4 Round 1 cortezia Verno Round 9 artzin xenom Round 17 Verno xenom Round 24 aspas xenom,,,,,1 Round 1 Verno cortezia,,,,45,2,0
Cryocells 100T,,7 Round 2 artzin xenom Round 7 Verno cortezia Round 8 xenom aspas Round 9 cortezia aspas Round 10 xenom cortezia Round 11 artzin cortezia Round 14 Verno artzin,2 Round 13 Verno artzin aspas Round 26 xenom cortezia aspas Cryocells,,,,,,,,50,0,0
zander 100T,,4 Round 6 artzin Verno Round 15 Verno aspas Round 16 xenom cortezia Round 21 xenom Verno,,,,,,,,,46,1,0
Kess 100T,,2 Round 7 artzin aspas Round 26 artzin Verno,,,,,,,,,39,5,0
