Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Sunset,1,"""1-0""",GX,Attackers,Elimination
1Sunset,2,"""2-0""",GX,Attackers,Elimination
1Sunset,3,"""2-1""",VIT,Defenders,Elimination
1Sunset,4,"""2-2""",VIT,Defenders,Elimination
1Sunset,5,"""2-3""",VIT,Defenders,Elimination
1Sunset,6,"""2-4""",VIT,Defenders,Defuse
1Sunset,7,"""3-4""",GX,Attackers,Elimination
1Sunset,8,"""4-4""",GX,Attackers,Spike Detonation
1Sunset,9,"""4-5""",VIT,Defenders,Elimination
1Sunset,10,"""5-5""",GX,Attackers,Elimination
1Sunset,11,"""6-5""",GX,Attackers,Elimination
1Sunset,12,"""6-6""",VIT,Defenders,Time Expired
1Sunset,13,"""7-6""",VIT,Defenders,Elimination
1Sunset,14,"""8-6""",VIT,Defenders,Defuse
1Sunset,15,"""8-7""",GX,Attackers,Elimination
1Sunset,16,"""8-8""",GX,Attackers,Elimination
1Sunset,17,"""8-9""",GX,Attackers,Elimination
1Sunset,18,"""8-10""",GX,Attackers,Spike Detonation
1Sunset,19,"""8-11""",GX,Attackers,Elimination
1Sunset,20,"""9-11""",VIT,Defenders,Elimination
1Sunset,21,"""9-12""",GX,Attackers,Elimination
1Sunset,22,"""10-12""",VIT,Defenders,Elimination
1Sunset,23,"""10-13""",GX,Attackers,Elimination
1Sunset,24,"""""",,,
