,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,3 Round 2 PROFEK sociablEE Round 12 PROFEK sociablEE Round 17 LewN sociablEE,,,,,,,,,59,1,0
nAts TL,,1 Round 3 PROFEK Jamppi,2 Round 5 PROFEK Jamppi sociablEE Round 13 PROFEK MAGNUM sociablEE,,,1 Round 10 MAGNUM,,,,,93,0,1
keiko TL,,4 Round 3 MAGNUM LewN Round 5 MAGNUM LewN Round 11 Jamppi LewN Round 15 LewN PROFEK,1 Round 7 MAGNUM PROFEK LewN,,,,,,,,67,0,0
kamo TL,,4 Round 2 Jamppi LewN Round 8 MAGNUM PROFEK Round 9 Jamppi MAGNUM Round 10 LewN PROFEK,,1 Round 4 PROFEK LewN sociablEE Jamppi,,,,,,,85,0,0
Serial TL,,2 Round 8 LewN sociablEE Round 17 PROFEK MAGNUM,2 Round 1 LewN Jamppi PROFEK Round 6 MAGNUM PROFEK Jamppi,,,1 Round 11 PROFEK,,,,,64,0,3
MAGNUM BBL,,2 Round 14 kamo Serial Round 15 nAts paTiTek,1 Round 10 Serial kamo keiko,,,,,,,,43,1,0
PROFEK BBL,,2 Round 13 keiko kamo Round 15 kamo Serial,1 Round 11 nAts kamo paTiTek,,,,,,,,41,0,0
sociablEE BBL,,1 Round 5 kamo paTiTek,1 Round 14 nAts keiko paTiTek,,,,,,,,43,1,0
Jamppi BBL,,,2 Round 12 keiko paTiTek Serial Round 16 Serial kamo paTiTek,,,,,,,,43,2,0
LewN BBL,,2 Round 3 paTiTek Serial Round 13 Serial paTiTek,,,,,,,,,28,0,0
