Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Mazino,KRÜ,Map_1_1Lotus,All,Breach,1.24,260,15,15,7,0,76%,144,30%,1,0,+1
Shyy,KRÜ,Map_1_1Lotus,All,Vyse,0.87,148,10,12,0,-2,53%,104,38%,0,1,-1
keznit,KRÜ,Map_1_1Lotus,All,Yoru,0.40,140,6,16,4,-10,41%,101,29%,3,4,-1
Melser,KRÜ,Map_1_1Lotus,All,Omen,0.39,103,5,14,4,-9,53%,69,28%,2,4,-2
adverso,KRÜ,Map_1_1Lotus,All,Tejo,0.35,141,7,16,2,-9,53%,100,24%,0,2,-2
supamen,EG,Map_1_1Lotus,All,Viper,2.10,301,22,5,3,+17,88%,194,48%,1,0,+1
icy,EG,Map_1_1Lotus,All,Raze,1.36,251,15,8,2,+7,82%,163,29%,4,4,0
NaturE,EG,Map_1_1Lotus,All,Fade,1.26,251,16,10,9,+6,88%,145,24%,2,0,+2
Derrek,EG,Map_1_1Lotus,All,Tejo,1.21,233,13,10,6,+3,88%,150,26%,2,0,+2
yay,EG,Map_1_1Lotus,All,Clove,0.70,110,7,10,6,-3,76%,64,25%,2,2,0
Mazino,KRÜ,Map_1_1Lotus,Attack,Breach,1.15,236,4,4,3,0,80%,122,12%,1,0,+1
Shyy,KRÜ,Map_1_1Lotus,Attack,Vyse,1.10,165,3,3,0,0,60%,117,40%,0,0,0
keznit,KRÜ,Map_1_1Lotus,Attack,Yoru,0.61,215,4,4,0,0,20%,121,45%,1,2,-1
Melser,KRÜ,Map_1_1Lotus,Attack,Omen,0.42,106,1,4,2,-3,60%,82,13%,0,0,0
adverso,KRÜ,Map_1_1Lotus,Attack,Tejo,0.43,143,3,4,0,-1,80%,63,0%,0,1,-1
supamen,EG,Map_1_1Lotus,Attack,Viper,2.18,336,17,3,1,+14,92%,227,47%,1,0,+1
icy,EG,Map_1_1Lotus,Attack,Raze,1.46,260,11,5,1,+6,92%,167,27%,2,2,0
NaturE,EG,Map_1_1Lotus,Attack,Fade,1.36,270,13,6,5,+7,92%,154,30%,2,0,+2
Derrek,EG,Map_1_1Lotus,Attack,Tejo,1.37,228,9,6,4,+3,100%,144,35%,1,0,+1
yay,EG,Map_1_1Lotus,Attack,Clove,0.44,96,4,8,4,-4,75%,54,20%,2,2,0
Mazino,KRÜ,Map_1_1Lotus,Defend,Breach,1.28,270,11,11,4,0,75%,152,42%,0,0,0
Shyy,KRÜ,Map_1_1Lotus,Defend,Vyse,0.78,142,7,9,0,-2,50%,98,38%,0,1,-1
keznit,KRÜ,Map_1_1Lotus,Defend,Yoru,0.31,109,2,12,4,-10,50%,93,20%,2,2,0
Melser,KRÜ,Map_1_1Lotus,Defend,Omen,0.38,103,4,10,2,-6,50%,63,40%,2,4,-2
adverso,KRÜ,Map_1_1Lotus,Defend,Tejo,0.32,141,4,12,2,-8,42%,115,35%,0,1,-1
supamen,EG,Map_1_1Lotus,Defend,Viper,1.90,219,5,2,2,+3,80%,116,50%,0,0,0
icy,EG,Map_1_1Lotus,Defend,Raze,1.10,231,4,3,1,+1,60%,155,33%,2,2,0
NaturE,EG,Map_1_1Lotus,Defend,Fade,1.03,207,3,4,4,-1,80%,124,16%,0,0,0
Derrek,EG,Map_1_1Lotus,Defend,Tejo,0.84,247,4,4,2,0,60%,165,12%,1,0,+1
yay,EG,Map_1_1Lotus,Defend,Clove,1.32,145,3,2,2,+1,80%,90,40%,0,0,0
