,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,3 Round 8 havoc Khalil Round 10 Khalil raafa Round 15 raafa havoc,,,,,,,,,65,0,2
artzin MIBR,,1 Round 10 havoc pryze,,,,,,,,,28,2,0
aspas MIBR,,3 Round 1 havoc heat Round 11 raafa pryze Round 16 pryze raafa,5 Round 2 havoc raafa heat Round 6 raafa pryze Khalil Round 9 havoc raafa pryze Round 12 havoc raafa heat Round 15 heat pryze Khalil,,,,1 Round 6 Khalil pryze,,,,138,0,4
xenom MIBR,,2 Round 8 raafa heat Round 13 heat raafa,,,,,,,,,43,0,0
Verno MIBR,,1 Round 16 heat Khalil,1 Round 7 havoc heat Khalil,,,,,,,,48,0,2
pryze FUR,,2 Round 6 xenom artzin Round 15 artzin Verno,,,,,,,,,39,8,0
Khalil FUR,,1 Round 7 cortezia xenom,1 Round 16 cortezia artzin aspas,,,,,,,,40,0,0
heat FUR,,,1 Round 5 cortezia artzin xenom heat,,,,,,,,39,0,0
havoc FUR,,3 Round 3 cortezia artzin Round 4 xenom artzin Round 6 Verno cortezia,,,,,,,,,39,0,0
raafa FUR,,,,,,,,,,,22,3,0
