,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,2 Round 2 benjyfishy RieNs Round 8 benjyfishy Wo0t,,,,,,,,,36,2,0
ZmjjKK EDG,,6 Round 1 MiniBoo Boo Round 6 RieNs MiniBoo Round 7 Wo0t Boo Round 12 MiniBoo RieNs Round 15 MiniBoo benjyfishy Round 18 MiniBoo benjyfishy,2 Round 4 Wo0t MiniBoo benjyfishy Round 17 Boo MiniBoo RieNs,,,,,,,,78,0,0
Smoggy EDG,,,,,,,,,,,23,2,0
S1Mon EDG,,2 Round 12 Boo benjyfishy Round 17 benjyfishy Wo0t,,,,,1 Round 12 Wo0t benjyfishy,,,,42,5,0
CHICHOO EDG,,1 Round 10 MiniBoo Wo0t,1 Round 16 RieNs MiniBoo Boo,,,,,,,,40,0,0
Boo TH,,1 Round 12 nobody Smoggy,,,,,1 Round 8 Smoggy nobody,,,,38,1,0
RieNs TH,,5 Round 3 S1Mon Smoggy Round 4 nobody S1Mon Round 8 CHICHOO ZmjjKK Round 10 nobody ZmjjKK Round 18 nobody ZmjjKK,,,,,,,,,99,2,2
MiniBoo TH,,5 Round 5 S1Mon CHICHOO Round 7 S1Mon Smoggy Round 9 S1Mon nobody Round 11 ZmjjKK CHICHOO Round 14 nobody ZmjjKK,1 Round 19 ZmjjKK nobody Smoggy,,,,,,,,59,0,0
Wo0t TH,,3 Round 6 S1Mon ZmjjKK Round 12 ZmjjKK S1Mon Wo0t Round 18 Smoggy S1Mon,,,,,,,,,57,0,1
benjyfishy TH,,5 Round 3 ZmjjKK CHICHOO Round 7 CHICHOO nobody Round 14 Smoggy S1Mon Round 15 S1Mon CHICHOO Round 17 nobody CHICHOO,,1 Round 13 ZmjjKK S1Mon Smoggy CHICHOO,,,,,,,60,0,0
