,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 14 MiniBoo Boo,1 Round 13 MiniBoo Wo0t benjyfishy,,,,,,,,42,2,1
ZmjjKK EDG,,4 Round 8 RieNs Wo0t Round 15 Boo RieNs Round 19 benjyfishy MiniBoo Round 22 Wo0t RieNs,,1 Round 21 Wo0t MiniBoo Boo RieNs,,,1 Round 15 Boo RieNs,,,,65,1,0
Smoggy EDG,,3 Round 7 MiniBoo RieNs Round 10 MiniBoo Wo0t Round 22 benjyfishy Boo,2 Round 5 MiniBoo benjyfishy RieNs Round 19 Boo RieNs Wo0t Smoggy,,,,,,,,93,2,1
S1Mon EDG,,5 Round 4 RieNs Wo0t Round 8 benjyfishy MiniBoo Round 9 Boo MiniBoo Round 11 RieNs benjyfishy Round 15 benjyfishy Wo0t,,,,1 Round 1 benjyfishy,,,,,70,5,0
CHICHOO EDG,,1 Round 1 Boo MiniBoo,2 Round 6 MiniBoo RieNs Boo Round 7 benjyfishy Wo0t Boo,,,,,,,,39,2,0
Boo TH,,2 Round 15 nobody Smoggy Round 22 CHICHOO ZmjjKK,,,,,,1 Round 8 CHICHOO Smoggy ZmjjKK,,,31,0,0
RieNs TH,,1 Round 17 CHICHOO S1Mon,1 Round 20 Smoggy ZmjjKK S1Mon,,,,,,,,51,1,0
MiniBoo TH,,3 Round 3 S1Mon CHICHOO Round 5 nobody S1Mon Round 16 nobody ZmjjKK,,,,,,,,,36,0,1
Wo0t TH,,3 Round 4 Smoggy ZmjjKK Round 12 Smoggy nobody Round 19 nobody S1Mon,,,,,1 Round 19 Smoggy S1Mon,,,,55,5,0
benjyfishy TH,,2 Round 14 CHICHOO ZmjjKK Round 18 nobody S1Mon,2 Round 1 ZmjjKK nobody CHICHOO Round 4 S1Mon nobody CHICHOO,,,,,1 Round 4 CHICHOO S1Mon nobody,,,67,1,1
