,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
liazzi MIBR,,1 Round 17 Asuna eeiu,,,,,,,,,29,2,1
artzin MIBR,,,,,,,,,,,27,0,0
mazin MIBR,,1 Round 8 eeiu bang,,,,,1 Round 8 eeiu bang,,,,38,1,0
rich MIBR,,3 Round 1 eeiu Cryocells Round 2 bang eeiu Round 17 Cryocells Boostio,1 Round 15 bang Asuna eeiu,,,1 Round 2 eeiu,,,,,66,3,0
Palla MIBR,,4 Round 1 Asuna bang Round 8 Cryocells Asuna Round 13 bang Asuna Round 15 Boostio Cryocells,,,,,,,,,68,0,0
Asuna 100T,,2 Round 9 rich liazzi Round 18 Palla artzin,,,,,,,,,82,5,1
Boostio 100T,,5 Round 2 mazin Palla Round 3 Palla rich Round 5 mazin rich Round 11 artzin liazzi Round 12 mazin rich,1 Round 7 Palla liazzi rich,,,,1 Round 3 rich Palla,,,,83,0,1
eeiu 100T,,5 Round 3 liazzi mazin Round 8 rich Palla Round 9 mazin artzin Round 12 Palla artzin Round 18 liazzi mazin,,,,,,,,,71,0,1
bang 100T,,3 Round 10 liazzi Palla Round 14 liazzi artzin Round 16 Palla rich,1 Round 6 mazin artzin liazzi,,,,,,,,52,0,0
Cryocells 100T,,2 Round 6 rich Palla Round 14 Palla rich,1 Round 13 liazzi mazin Palla,,,,,,,,57,0,0
