Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",PRX,Defenders,Elimination
1Lotus,2,"""2-0""",PRX,Defenders,Elimination
1Lotus,3,"""3-0""",PRX,Defenders,Elimination
1Lotus,4,"""4-0""",PRX,Defenders,Elimination
1Lotus,5,"""4-1""",DFM,Attackers,Elimination
1Lotus,6,"""5-1""",PRX,Defenders,Defuse
1Lotus,7,"""6-1""",PRX,Defenders,Elimination
1Lotus,8,"""6-2""",DFM,Attackers,Elimination
1Lotus,9,"""6-3""",DFM,Attackers,Spike Detonation
1Lotus,10,"""6-4""",DFM,Attackers,Spike Detonation
1Lotus,11,"""6-5""",DFM,Attackers,Elimination
1Lotus,12,"""6-6""",DFM,Attackers,Elimination
1Lotus,13,"""7-6""",DFM,Attackers,Elimination
1Lotus,14,"""8-6""",DFM,Attackers,Elimination
1Lotus,15,"""9-6""",DFM,Attackers,Spike Detonation
1Lotus,16,"""9-7""",PRX,Defenders,Defuse
1Lotus,17,"""10-7""",DFM,Attackers,Spike Detonation
1Lotus,18,"""11-7""",DFM,Attackers,Elimination
1Lotus,19,"""12-7""",DFM,Attackers,Elimination
1Lotus,20,"""13-7""",DFM,Attackers,Elimination
1Lotus,21,"""""",,,
1Lotus,22,"""""",,,
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
