Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Estrella,RRQ,Map_3_3Haven,All,Breach,1.71,278,19,7,7,+12,76%,182,37%,0,1,-1
Kushy,RRQ,Map_3_3Haven,All,Sova,1.55,303,17,9,7,+8,88%,201,36%,3,1,+2
Monyet,RRQ,Map_3_3Haven,All,Omen,1.28,208,15,7,4,+8,88%,131,33%,0,1,-1
xffero,RRQ,Map_3_3Haven,All,Killjoy,1.22,177,11,6,1,+5,88%,126,27%,2,0,+2
Jemkin,RRQ,Map_3_3Haven,All,Jett,0.60,156,10,14,1,-4,59%,99,55%,6,3,+3
JessieVash,TS,Map_3_3Haven,All,Sova,1.42,299,17,13,0,+4,82%,196,26%,3,0,+3
Wild0reoo,TS,Map_3_3Haven,All,Killjoy,0.80,196,11,15,1,-4,59%,126,42%,1,1,0
invy,TS,Map_3_3Haven,All,Breach,0.52,107,6,15,9,-9,65%,68,42%,0,1,-1
Jremy,TS,Map_3_3Haven,All,Jett,0.37,103,5,14,1,-9,53%,65,17%,1,5,-4
2GE,TS,Map_3_3Haven,All,Omen,0.32,92,4,15,5,-11,65%,64,4%,1,4,-3
Estrella,RRQ,Map_3_3Haven,Attack,Breach,1.47,239,12,6,4,+6,67%,154,44%,0,1,-1
Kushy,RRQ,Map_3_3Haven,Attack,Sova,1.12,218,8,7,6,+1,83%,160,17%,2,1,+1
Monyet,RRQ,Map_3_3Haven,Attack,Omen,1.23,238,11,6,3,+5,83%,138,36%,0,1,-1
xffero,RRQ,Map_3_3Haven,Attack,Killjoy,1.30,213,9,5,1,+4,92%,152,28%,2,0,+2
Jemkin,RRQ,Map_3_3Haven,Attack,Jett,0.59,156,7,10,1,-3,58%,102,50%,4,1,+3
JessieVash,TS,Map_3_3Haven,Attack,Sova,1.30,376,6,5,0,+1,100%,224,13%,2,0,+2
Wild0reoo,TS,Map_3_3Haven,Attack,Killjoy,0.01,9,0,5,0,-5,,9,0%,0,1,-1
invy,TS,Map_3_3Haven,Attack,Breach,0.28,70,1,5,2,-4,60%,39,0%,0,0,0
Jremy,TS,Map_3_3Haven,Attack,Jett,0.11,89,1,5,0,-4,80%,59,15%,0,2,-2
2GE,TS,Map_3_3Haven,Attack,Omen,0.27,95,1,5,0,-4,40%,79,13%,0,0,0
Estrella,RRQ,Map_3_3Haven,Defend,Breach,2.30,373,7,1,3,+6,100%,249,29%,0,0,0
Kushy,RRQ,Map_3_3Haven,Defend,Sova,2.58,508,9,2,1,+7,100%,300,67%,1,0,+1
Monyet,RRQ,Map_3_3Haven,Defend,Omen,1.38,138,4,1,1,+3,100%,116,27%,0,0,0
xffero,RRQ,Map_3_3Haven,Defend,Killjoy,1.02,93,2,1,0,+1,80%,64,20%,0,0,0
Jemkin,RRQ,Map_3_3Haven,Defend,Jett,0.61,156,3,4,0,-1,60%,92,75%,2,2,0
JessieVash,TS,Map_3_3Haven,Defend,Sova,1.47,268,11,8,0,+3,75%,184,37%,1,0,+1
Wild0reoo,TS,Map_3_3Haven,Defend,Killjoy,1.25,275,11,10,1,+1,83%,175,48%,1,0,+1
invy,TS,Map_3_3Haven,Defend,Breach,0.62,123,5,10,7,-5,67%,80,56%,0,1,-1
Jremy,TS,Map_3_3Haven,Defend,Jett,0.48,110,4,9,1,-5,42%,67,20%,1,3,-2
2GE,TS,Map_3_3Haven,Defend,Omen,0.33,92,3,10,5,-7,75%,58,0%,1,4,-3
