,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,,,,,,,,,,26,0,0
tex LEV,,2 Round 10 trent leaf Round 18 trent icy,,,,,,,,,28,3,0
Mazino LEV,,2 Round 4 icy leaf Round 14 leaf trent,,,,,,,,,46,0,0
aspas LEV,,5 Round 3 trent valyn Round 9 JonahP valyn Round 13 JonahP leaf Round 14 valyn icy Round 18 leaf JonahP,3 Round 1 leaf icy valyn aspas Round 4 JonahP trent valyn Round 7 icy trent leaf,,,,,,,,67,0,1
kiNgg LEV,,5 Round 9 leaf icy Round 10 icy valyn Round 11 valyn JonahP Round 13 trent icy Round 16 trent valyn,1 Round 15 JonahP leaf trent,1 Round 6 JonahP trent icy leaf,,,,,,,90,1,0
valyn G2,,4 Round 7 Mazino aspas valyn Round 12 C0M kiNgg Round 15 aspas tex Round 16 aspas C0M,,1 Round 18 C0M tex aspas kiNgg,,1 Round 7 aspas,1 Round 18 aspas kiNgg,,,,61,1,1
JonahP G2,,3 Round 3 tex kiNgg Round 8 tex kiNgg Round 19 aspas kiNgg,,1 Round 17 C0M aspas tex kiNgg,,1 Round 1 aspas,,,,,46,0,0
leaf G2,,2 Round 2 tex aspas Round 15 C0M Mazino,,,,1 Round 16 Mazino,,,,,59,2,0
icy G2,,4 Round 1 kiNgg C0M Round 2 Mazino kiNgg Round 3 C0M aspas Round 9 C0M Mazino,,,,,,,,,61,1,0
trent G2,,3 Round 5 aspas C0M Round 11 C0M Mazino Round 19 C0M tex,,,,,,,,,34,5,1
