Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""0-1""",BLG,Defenders,Defuse
1Bind,2,"""0-2""",BLG,Defenders,Elimination
1Bind,3,"""0-3""",BLG,Defenders,Time Expired
1Bind,4,"""1-3""",EDG,Attackers,Elimination
1Bind,5,"""2-3""",EDG,Attackers,Elimination
1Bind,6,"""2-4""",BLG,Defenders,Defuse
1Bind,7,"""2-5""",BLG,Defenders,Elimination
1Bind,8,"""2-6""",BLG,Defenders,Elimination
1Bind,9,"""3-6""",EDG,Attackers,Elimination
1Bind,10,"""4-6""",EDG,Attackers,Spike Detonation
1Bind,11,"""5-6""",EDG,Attackers,Spike Detonation
1Bind,12,"""6-6""",EDG,Attackers,Elimination
1Bind,13,"""7-6""",BLG,Defenders,Defuse
1Bind,14,"""7-7""",EDG,Attackers,Elimination
1Bind,15,"""7-8""",EDG,Attackers,Elimination
1Bind,16,"""8-8""",BLG,Defenders,Defuse
1Bind,17,"""8-9""",EDG,Attackers,Spike Detonation
1Bind,18,"""8-10""",EDG,Attackers,Spike Detonation
1Bind,19,"""9-10""",BLG,Defenders,Defuse
1Bind,20,"""10-10""",BLG,Defenders,Elimination
1Bind,21,"""10-11""",EDG,Attackers,Elimination
1Bind,22,"""11-11""",BLG,Defenders,Time Expired
1Bind,23,"""12-11""",BLG,Defenders,Elimination
1Bind,24,"""12-12""",EDG,Attackers,Elimination
1Bind,25,"""12-13""",BLG,Defenders,Elimination
1Bind,26,"""12-14""",EDG,Attackers,Elimination
