,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Rb NS,,2 Round 8 kellyS invy Round 14 n1zzy invy,1 Round 20 kellyS ZesBeeW n1zzy,1 Round 17 kellyS n1zzy Wild0reoo invy,,,,,,,88,3,0
Persia NS,,4 Round 4 Wild0reoo kellyS Round 7 ZesBeeW invy Round 11 n1zzy Wild0reoo Round 13 invy ZesBeeW,,,,,,,,,39,0,0
Dambi NS,,3 Round 3 invy n1zzy Round 10 ZesBeeW kellyS Round 15 ZesBeeW Wild0reoo,1 Round 7 Wild0reoo kellyS n1zzy,,,,,,,,57,0,0
Francis NS,,3 Round 6 invy kellyS Round 9 ZesBeeW n1zzy Round 18 ZesBeeW invy,2 Round 10 invy n1zzy Wild0reoo Round 19 kellyS Wild0reoo n1zzy,,,,,,,,63,0,0
Ivy NS,,2 Round 2 n1zzy invy Round 8 n1zzy Wild0reoo,1 Round 3 Wild0reoo ZesBeeW kellyS,,,,,,,,41,6,1
ZesBeeW TS,,6 Round 1 Ivy Rb Round 2 Francis Dambi Round 5 Ivy Rb Round 14 Francis Ivy Round 20 Ivy Dambi Round 21 Ivy Francis,,,,,,,,,41,1,0
kellyS TS,,3 Round 11 Ivy Persia Round 13 Francis Persia Round 14 Persia Rb,,1 Round 15 Dambi Persia Ivy Francis,,1 Round 11 Persia,,,,,44,2,2
invy TS,,3 Round 2 Rb Persia Round 6 Rb Persia Round 13 Dambi Ivy,1 Round 12 Ivy Francis Persia,1 Round 4 Persia Ivy Rb Francis,,,,,,,63,3,1
Wild0reoo TS,,6 Round 1 Dambi Persia Round 3 Francis Persia Round 6 Dambi Ivy Round 12 Dambi Rb Round 16 Dambi Rb Round 20 Persia Rb,,,,2 Round 6 Ivy Round 20 Rb,,,,,53,0,1
n1zzy TS,,2 Round 5 Dambi Persia Round 7 Francis Persia,,,,1 Round 1 Francis,,,,,33,0,1
