,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,3 Round 3 Karon Ash Round 5 Karon Foxy9 Round 17 Munchkin Karon,1 Round 16 Munchkin Foxy9 Ash crazyguy,,,1 Round 17 Karon,1 Round 16 Foxy9 Ash,,,,55,0,0
Kushy RRQ,,4 Round 6 Karon Munchkin Round 8 Ash Munchkin Round 11 Ash Munchkin Round 14 t3xture Karon,1 Round 10 Munchkin Karon Ash,,,,,,,,60,4,0
xffero RRQ,,6 Round 8 Karon t3xture Round 9 t3xture Foxy9 Round 11 Foxy9 Karon Round 13 Munchkin Ash Round 16 t3xture t3xture Round 17 Ash Foxy9,,,,1 Round 14 Munchkin,,,,,97,1,0
Monyet RRQ,,3 Round 3 Munchkin Foxy9 Round 14 Foxy9 Ash Round 19 Ash Karon,1 Round 18 t3xture Foxy9 Ash,1 Round 2 Karon t3xture Foxy9 Ash,,,,,,,78,0,0
Jemkin RRQ,,5 Round 1 Ash Foxy9 Round 6 Munchkin t3xture Round 7 t3xture Foxy9 Round 10 t3xture Foxy9 Round 19 Munchkin Foxy9,,,,,,,,,43,0,0
Munchkin GEN,,2 Round 12 Monyet xffero Round 14 Monyet Kushy,1 Round 1 Monyet crazyguy xffero,,,,,,,,48,1,0
t3xture GEN,,2 Round 4 Jemkin Kushy Round 17 Monyet Jemkin,1 Round 3 Jemkin xffero crazyguy,,,1 Round 3 crazyguy,,,,,53,0,0
Foxy9 GEN,,,1 Round 15 crazyguy Jemkin Kushy,,,,,,,,39,1,0
Ash GEN,,3 Round 9 xffero Jemkin Round 15 Monyet xffero Round 16 Jemkin Kushy,,,,,,,,,33,2,0
Karon GEN,,3 Round 3 Monyet Kushy Round 9 Kushy crazyguy Round 17 xffero Kushy,,,,,,,,,45,0,0
