,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,6 Round 2 Munchkin t3xture crazyguy Round 6 t3xture Foxy9 Round 11 Foxy9 Ash Round 15 Foxy9 Ash Round 16 Karon Ash Round 19 Ash t3xture,,,,,,,,,62,2,0
Kushy RRQ,,4 Round 7 Ash t3xture Round 10 Foxy9 Karon Round 14 t3xture Munchkin Round 23 Foxy9 Ash,,,,1 Round 23 Ash,,,,,30,6,0
xffero RRQ,,3 Round 14 Karon Foxy9 Round 22 t3xture Ash Round 23 Munchkin Karon,,,,,,,,,40,2,0
Monyet RRQ,,4 Round 16 Foxy9 Munchkin Round 18 Foxy9 Ash Round 20 Foxy9 t3xture Round 21 Foxy9 Munchkin,,,,,,,,,65,1,0
Jemkin RRQ,,4 Round 4 Foxy9 Ash Round 13 Karon t3xture Round 21 t3xture Ash Round 22 Karon Foxy9,2 Round 1 t3xture Foxy9 Ash Round 12 Foxy9 Munchkin Karon,,1 Round 24 Munchkin t3xture Karon Ash Foxy9,,,,,,72,0,1
Munchkin GEN,,4 Round 1 crazyguy Jemkin Round 3 Kushy Monyet Round 4 Kushy crazyguy Round 5 Monyet Kushy,,,,,,,,,40,0,0
t3xture GEN,,1 Round 10 Jemkin Monyet,,,,,,,,,45,0,0
Foxy9 GEN,,1 Round 13 xffero crazyguy,1 Round 12 crazyguy Kushy Monyet,,,,,,,,37,2,0
Ash GEN,,3 Round 10 Kushy crazyguy Round 17 Kushy Jemkin Round 23 xffero Monyet,,,,,,,,,51,7,0
Karon GEN,,4 Round 6 crazyguy Kushy Round 8 Monyet xffero Round 11 crazyguy Jemkin Round 17 Monyet crazyguy,1 Round 4 Jemkin xffero Monyet,,,,1 Round 4 xffero Monyet,,,,49,2,0
