,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
FiNESSE NRG,,2 Round 9 raafa Khalil Round 11 pryze havoc,1 Round 7 havoc raafa heat,,,,,,,,49,0,0
brawk NRG,,3 Round 6 havoc raafa Round 9 havoc pryze Round 15 Khalil pryze,,,,,,,,,43,4,1
s0m NRG,,1 Round 16 havoc heat,5 Round 3 havoc Khalil raafa Round 8 raafa Khalil pryze Round 10 heat Khalil heat Round 17 havoc Khalil pryze Round 18 raafa havoc Khalil,,,,1 Round 10 Khalil heat,1 Round 17 pryze havoc Khalil,,,102,0,1
mada NRG,,2 Round 10 pryze havoc Round 12 Khalil heat,,,,,,,,,39,0,0
Ethan NRG,,1 Round 6 heat Khalil,1 Round 16 Khalil raafa pryze,,,,,,,,48,4,0
pryze FUR,,5 Round 15 Ethan mada Round 17 Ethan brawk Round 20 s0m FiNESSE Round 22 s0m FiNESSE Round 23 FiNESSE brawk,1 Round 19 mada Ethan s0m,,,,,,,,47,2,1
Khalil FUR,,2 Round 10 mada FiNESSE Round 14 s0m Ethan,,,,1 Round 4 brawk,,,,,44,1,0
heat FUR,,2 Round 6 FiNESSE mada Round 14 brawk FiNESSE,2 Round 1 s0m mada Ethan Round 2 mada Ethan FiNESSE,,,,,,,,52,0,1
havoc FUR,,6 Round 10 Ethan brawk Round 11 Ethan brawk Round 13 brawk Ethan Round 15 brawk s0m Round 20 mada brawk Round 23 mada Ethan,1 Round 22 mada Ethan brawk,,,,,,,,57,0,1
raafa FUR,,2 Round 4 Ethan mada Round 13 s0m mada,,1 Round 5 s0m FiNESSE Ethan brawk,,,,,,,33,4,1
