,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,,3 Round 4 Alfajer Chronicle Boaster Round 8 Chronicle Alfajer kaajak Round 11 Alfajer crashies Chronicle,,,,,,,,54,3,0
jawgemo G2,,1 Round 17 kaajak Boaster,,,,,,,,,33,0,0
JonahP G2,,3 Round 1 kaajak Chronicle Round 3 kaajak Chronicle Round 19 kaajak crashies,,,,,,,,,37,3,0
leaf G2,,3 Round 2 Chronicle Alfajer Round 16 kaajak crashies Round 23 crashies Boaster,1 Round 7 Boaster crashies kaajak,,,1 Round 19 Chronicle,,,,,62,0,0
trent G2,,3 Round 3 crashies Boaster Round 15 Chronicle kaajak Round 21 Chronicle Boaster,1 Round 5 Boaster Alfajer crashies,,,,,,,,56,2,1
crashies FNC,,3 Round 2 JonahP leaf Round 12 valyn JonahP Round 23 jawgemo JonahP,,,,,,,,,35,6,0
Boaster FNC,,2 Round 1 leaf valyn Round 12 leaf jawgemo,,,,,,,,,29,1,0
Chronicle FNC,,4 Round 9 jawgemo valyn Round 11 jawgemo leaf Round 14 trent JonahP Round 16 JonahP leaf,2 Round 4 JonahP jawgemo trent Round 6 trent JonahP valyn,1 Round 19 valyn jawgemo JonahP trent,,,,,,,121,0,0
kaajak FNC,,3 Round 9 leaf trent Round 13 jawgemo leaf Round 18 valyn trent,,1 Round 22 jawgemo trent valyn leaf,,1 Round 9 trent,,,,,48,0,2
Alfajer FNC,,6 Round 1 JonahP trent Round 8 jawgemo trent Round 13 trent JonahP Round 14 leaf valyn Round 18 JonahP leaf Round 23 trent valyn,1 Round 21 trent JonahP leaf,,,1 Round 21 leaf,,,,,66,0,1
