Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
benjyfishy,TH,All_Maps,All,"Cypher, Killjoy",1.42,226,48,23,7,+25,85%,156,33%,2,2,0
Wo0t,TH,All_Maps,All,"Iso, Jett, Gekko",1.35,266,52,28,11,+24,81%,163,36%,6,4,+2
MiniBoo,TH,All_Maps,All,"Yoru, Neon",1.24,270,50,38,19,+12,80%,178,36%,11,11,0
RieNs,TH,All_Maps,All,Sova,1.20,212,47,30,18,+17,81%,151,41%,3,2,+1
Boo,TH,All_Maps,All,"Omen, Viper",1.01,193,34,31,23,+3,87%,112,38%,9,4,+5
Serial,TL,All_Maps,All,"Deadlock, Killjoy",1.01,204,40,44,5,-4,63%,134,35%,0,5,-5
paTiTek,TL,All_Maps,All,"Tejo, Kayo",0.82,185,34,45,9,-11,63%,115,36%,4,5,-1
keiko,TL,All_Maps,All,"Omen, Jett",0.62,151,26,47,9,-21,54%,97,45%,5,5,0
kamo,TL,All_Maps,All,"Yoru, Jett, Gekko",0.58,149,27,47,8,-20,56%,101,30%,8,10,-2
nAts,TL,All_Maps,All,"Cypher, Viper",0.51,144,23,48,16,-25,46%,98,23%,6,6,0
benjyfishy,TH,All_Maps,Attack,"Cypher, Killjoy",1.38,223,32,16,1,+16,83%,156,35%,1,2,-1
Wo0t,TH,All_Maps,Attack,"Iso, Jett, Gekko",1.47,301,39,20,8,+19,83%,185,34%,4,3,+1
MiniBoo,TH,All_Maps,Attack,"Yoru, Neon",1.24,276,34,25,12,+9,83%,176,38%,7,7,0
RieNs,TH,All_Maps,Attack,Sova,1.17,201,28,17,10,+11,80%,135,34%,2,1,+1
Boo,TH,All_Maps,Attack,"Omen, Viper",1.04,174,20,17,17,+3,86%,107,44%,5,3,+2
Serial,TL,All_Maps,Attack,"Deadlock, Killjoy",1.16,242,16,15,2,+1,74%,151,29%,0,0,0
paTiTek,TL,All_Maps,Attack,"Tejo, Kayo",0.86,166,13,13,2,0,68%,99,50%,1,1,0
keiko,TL,All_Maps,Attack,"Omen, Jett",0.60,137,8,16,5,-8,58%,93,42%,2,1,+1
kamo,TL,All_Maps,Attack,"Yoru, Jett, Gekko",0.35,112,6,18,4,-12,42%,66,37%,2,6,-4
nAts,TL,All_Maps,Attack,"Cypher, Viper",0.76,191,12,16,6,-4,53%,113,26%,2,4,-2
benjyfishy,TH,All_Maps,Defend,"Cypher, Killjoy",1.49,221,16,7,6,+9,89%,155,31%,1,0,+1
Wo0t,TH,All_Maps,Defend,"Iso, Jett, Gekko",1.12,182,13,8,3,+5,79%,123,40%,2,1,+1
MiniBoo,TH,All_Maps,Defend,"Yoru, Neon",1.26,251,16,13,7,+3,74%,180,32%,4,4,0
RieNs,TH,All_Maps,Defend,Sova,1.27,277,19,13,8,+6,84%,179,51%,1,1,0
Boo,TH,All_Maps,Defend,"Omen, Viper",0.94,207,14,14,6,0,89%,121,31%,4,1,+3
Serial,TL,All_Maps,Defend,"Deadlock, Killjoy",0.92,187,24,29,3,-5,57%,124,40%,0,5,-5
paTiTek,TL,All_Maps,Defend,"Tejo, Kayo",0.79,187,21,32,7,-11,60%,123,30%,3,4,-1
keiko,TL,All_Maps,Defend,"Omen, Jett",0.63,151,18,31,4,-13,51%,99,46%,3,4,-1
kamo,TL,All_Maps,Defend,"Yoru, Jett, Gekko",0.77,187,21,29,4,-8,63%,120,28%,6,4,+2
nAts,TL,All_Maps,Defend,"Cypher, Viper",0.38,128,11,32,10,-21,43%,90,20%,4,2,+2
