Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""1-0""",AG,Attackers,Elimination
3Lotus,2,"""2-0""",AG,Attackers,Spike Detonation
3Lotus,3,"""3-0""",AG,Attackers,Spike Detonation
3Lotus,4,"""4-0""",AG,Attackers,Spike Detonation
3Lotus,5,"""5-0""",AG,Attackers,Spike Detonation
3Lotus,6,"""6-0""",AG,Attackers,Elimination
3Lotus,7,"""7-0""",AG,Attackers,Spike Detonation
3Lotus,8,"""8-0""",AG,Attackers,Elimination
3Lotus,9,"""8-1""",XLG,Defenders,Elimination
3Lotus,10,"""9-1""",AG,Attackers,Spike Detonation
3Lotus,11,"""10-1""",AG,Attackers,Elimination
3Lotus,12,"""11-1""",AG,Attackers,Elimination
3Lotus,13,"""12-1""",XLG,Defenders,Elimination
3Lotus,14,"""13-1""",XLG,Defenders,Elimination
3Lotus,15,"""""",,,
3Lotus,16,"""""",,,
3Lotus,17,"""""",,,
3Lotus,18,"""""",,,
3Lotus,19,"""""",,,
3Lotus,20,"""""",,,
3Lotus,21,"""""",,,
3Lotus,22,"""""",,,
3Lotus,23,"""""",,,
3Lotus,24,"""""",,,
