,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,3 Round 1 benjyfishy RieNs Round 12 Wo0t benjyfishy Round 19 RieNs benjyfishy,,,,,1 Round 1 Wo0t RieNs,,,,55,4,0
tex LEV,,2 Round 10 benjyfishy Wo0t Round 15 benjyfishy MiniBoo,1 Round 16 Boo MiniBoo RieNs,,,,,,,,38,1,0
Mazino LEV,,1 Round 2 RieNs benjyfishy,,,,,,,,,17,3,0
aspas LEV,,3 Round 2 MiniBoo Boo Round 7 benjyfishy Boo Round 15 RieNs Wo0t,,,,,,,,,44,0,0
kiNgg LEV,,1 Round 12 MiniBoo Boo,2 Round 3 Wo0t MiniBoo RieNs Round 7 MiniBoo Wo0t RieNs,,,,1 Round 12 Boo MiniBoo,,,,53,0,0
Boo TH,,1 Round 13 aspas kiNgg,1 Round 9 C0M tex kiNgg,,,,,,,,86,0,1
RieNs TH,,7 Round 1 tex kiNgg Round 4 aspas C0M Round 8 Mazino kiNgg Round 11 kiNgg aspas Round 13 Mazino C0M Round 19 kiNgg tex Round 20 Mazino C0M,,,,,,,,,56,0,1
MiniBoo TH,,4 Round 5 kiNgg tex Round 6 Mazino tex Round 12 C0M aspas Round 19 Mazino aspas,2 Round 10 tex aspas C0M Round 20 kiNgg aspas tex,,,,,,,,70,0,0
Wo0t TH,,3 Round 1 Mazino C0M Wo0t Round 10 kiNgg Mazino Round 18 C0M aspas,,,,,,,,,58,6,1
benjyfishy TH,,1 Round 4 Mazino kiNgg,,,,,,,,,43,0,0
