,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,6 Round 6 RieNs MiniBoo Round 12 Wo0t RieNs C0M Round 14 RieNs MiniBoo Round 17 Boo benjyfishy Round 18 MiniBoo RieNs Round 22 benjyfishy RieNs C0M,1 Round 26 Boo Wo0t RieNs,,,1 Round 22 RieNs,,,,,46,3,0
tex LEV,,2 Round 12 Boo benjyfishy Round 26 MiniBoo benjyfishy,2 Round 13 Wo0t benjyfishy MiniBoo Round 19 benjyfishy RieNs Boo,,,,,,,,49,1,0
Mazino LEV,,3 Round 19 MiniBoo Wo0t Round 20 Wo0t benjyfishy Round 27 MiniBoo RieNs,1 Round 11 RieNs benjyfishy MiniBoo,,,,,,,,51,9,0
aspas LEV,,4 Round 2 RieNs Wo0t Round 11 Wo0t Boo Round 22 Boo MiniBoo Round 24 Wo0t MiniBoo,,1 Round 9 MiniBoo Wo0t Boo RieNs,,2 Round 9 RieNs Round 11 Boo,,,,,44,0,0
kiNgg LEV,,4 Round 3 benjyfishy Wo0t Round 6 benjyfishy Boo Round 7 Boo MiniBoo Round 18 Wo0t Boo,,,,,1 Round 3 Wo0t benjyfishy,,,,31,0,1
Boo TH,,2 Round 7 tex aspas Round 11 Mazino C0M,,,,,,,,,32,3,0
RieNs TH,,9 Round 7 C0M kiNgg RieNs Round 8 kiNgg C0M Round 10 tex Mazino Round 12 kiNgg aspas Round 13 C0M tex Round 18 Mazino aspas Round 22 Mazino kiNgg Round 24 Mazino tex Round 25 tex kiNgg,,,,1 Round 7 kiNgg,1 Round 12 aspas C0M,,,,60,2,0
MiniBoo TH,,5 Round 8 aspas tex Round 12 Mazino tex Round 25 Mazino C0M Round 27 kiNgg aspas Round 28 aspas kiNgg,1 Round 15 Mazino tex C0M,,,,,,,,58,3,1
Wo0t TH,,5 Round 1 Mazino aspas Round 5 aspas Mazino Round 10 aspas C0M Round 26 Mazino tex Round 27 C0M Mazino,1 Round 3 aspas Mazino tex,,,,,,,,47,4,1
benjyfishy TH,,2 Round 4 tex Mazino Round 24 aspas C0M,1 Round 23 C0M aspas kiNgg,,,,,,,,39,0,1
