Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
ZmjjKK,EDG,Map_4_4Bind,All,Raze,1.27,278,24,18,1,+6,71%,180,19%,4,5,-1
CHICHOO,EDG,Map_4_4Bind,All,Viper,1.02,228,19,19,3,0,79%,164,38%,1,2,-1
S1Mon,EDG,Map_4_4Bind,All,Fade,1.00,176,15,17,7,-2,79%,123,34%,3,2,+1
Smoggy,EDG,Map_4_4Bind,All,Brimstone,0.97,179,16,17,11,-1,83%,127,42%,0,2,-2
nobody,EDG,Map_4_4Bind,All,Gekko,0.62,155,12,20,10,-8,79%,105,19%,2,3,-1
MiniBoo,TH,Map_4_4Bind,All,Raze,1.36,261,23,16,3,+7,88%,157,28%,2,2,0
Boo,TH,Map_4_4Bind,All,Brimstone,1.03,196,20,17,6,+3,79%,109,29%,2,2,0
RieNs,TH,Map_4_4Bind,All,Gekko,0.99,177,16,17,8,-1,83%,101,33%,3,2,+1
Wo0t,TH,Map_4_4Bind,All,Fade,0.99,236,18,19,14,-1,88%,162,24%,3,0,+3
benjyfishy,TH,Map_4_4Bind,All,Viper,0.82,180,14,17,9,-3,71%,118,37%,4,4,0
ZmjjKK,EDG,Map_4_4Bind,Attack,Raze,0.88,174,8,9,0,-1,67%,113,35%,1,3,-2
CHICHOO,EDG,Map_4_4Bind,Attack,Viper,1.19,251,11,9,1,+2,83%,184,40%,0,1,-1
S1Mon,EDG,Map_4_4Bind,Attack,Fade,1.08,221,9,9,4,0,83%,154,33%,2,1,+1
Smoggy,EDG,Map_4_4Bind,Attack,Brimstone,1.41,209,10,7,7,+3,100%,156,39%,0,0,0
nobody,EDG,Map_4_4Bind,Attack,Gekko,0.47,120,4,10,5,-6,75%,87,22%,1,3,-2
MiniBoo,TH,Map_4_4Bind,Attack,Raze,1.18,218,9,8,3,+1,92%,149,28%,0,0,0
Boo,TH,Map_4_4Bind,Attack,Brimstone,1.24,225,11,8,6,+3,92%,118,24%,2,1,+1
RieNs,TH,Map_4_4Bind,Attack,Gekko,0.92,156,8,9,1,-1,92%,88,33%,2,1,+1
Wo0t,TH,Map_4_4Bind,Attack,Fade,1.42,320,13,10,9,+3,100%,215,30%,1,0,+1
benjyfishy,TH,Map_4_4Bind,Attack,Viper,0.59,150,6,9,3,-3,67%,103,38%,1,4,-3
ZmjjKK,EDG,Map_4_4Bind,Defend,Raze,1.65,384,16,9,1,+7,75%,247,14%,3,2,+1
CHICHOO,EDG,Map_4_4Bind,Defend,Viper,0.84,207,8,10,2,-2,75%,143,35%,1,1,0
S1Mon,EDG,Map_4_4Bind,Defend,Fade,0.93,131,6,8,3,-2,75%,91,35%,1,1,0
Smoggy,EDG,Map_4_4Bind,Defend,Brimstone,0.53,151,6,10,4,-4,67%,98,47%,0,2,-2
nobody,EDG,Map_4_4Bind,Defend,Gekko,0.77,190,8,10,5,-2,83%,123,18%,1,0,+1
MiniBoo,TH,Map_4_4Bind,Defend,Raze,1.54,306,14,8,0,+6,83%,165,28%,2,2,0
Boo,TH,Map_4_4Bind,Defend,Brimstone,0.81,168,9,9,0,0,67%,100,35%,0,1,-1
RieNs,TH,Map_4_4Bind,Defend,Gekko,1.06,199,8,8,7,0,75%,114,33%,1,1,0
Wo0t,TH,Map_4_4Bind,Defend,Fade,0.55,153,5,9,5,-4,75%,108,14%,2,0,+2
benjyfishy,TH,Map_4_4Bind,Defend,Viper,1.06,212,8,8,6,0,75%,134,37%,3,0,+3
