(BANK) PRX GE (BANK),1 0.2k 0.2k,2 3.6k $$ $ 0.3k,3 7.7k $ $$ 6.0k,4 8.0k $$$ $$ 9.4k,5 12.9k $$$ $$$ 2.0k,6 3.0k $$$ $$$ 7.8k,7 8.9k $$$ $$$ 4.2k,8 15.8k $$$ $$ 7.6k,9 3.6k $$$ $$$ 5.6k,10 6.9k $$$ $ 8.8k,11 7.6k $$ $$$ 8.2k,12 1.5k $$$ $$$ 14.0k
(BANK) PRX GE (BANK),13 0.1k 0.2k,14 3.7k $$ $$ 0.1k,15 6.7k $$ $ 7.3k,16 11.9k $$$ $$$ 1.8k,17 16.0k $$$ $$ 2.8k,18 16.6k $$$ $$ 0.8k,,,,,,
