,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 4 Chronicle Alfajer,1 Round 2 crashies Boaster Alfajer,,,,1 Round 4 Alfajer Chronicle,,,,57,0,2
nAts TL,,3 Round 1 kaajak Chronicle Round 5 Boaster crashies Round 10 Alfajer Boaster,,,,1 Round 9 crashies,,,,,74,0,2
trexx TL,,3 Round 9 kaajak Chronicle Round 11 Alfajer crashies Round 13 Chronicle Boaster trexx,1 Round 3 crashies Boaster Chronicle,,,,1 Round 13 Boaster Chronicle,,,,82,1,2
keiko TL,,4 Round 6 Chronicle kaajak Round 7 Alfajer Boaster Round 8 kaajak Alfajer Round 12 Chronicle Alfajer,1 Round 11 Chronicle kaajak Boaster,,,,,,,,63,1,0
kamo TL,,4 Round 1 Alfajer Boaster Round 3 Alfajer kaajak Round 10 Chronicle crashies Round 14 crashies kaajak,1 Round 5 Chronicle kaajak Alfajer,,,,,,,,80,0,0
crashies FNC,,,1 Round 9 paTiTek keiko kamo,,,,,,,,48,1,0
Boaster FNC,,,,,,,,,,,46,2,0
Chronicle FNC,,1 Round 14 paTiTek nAts,,,,,,,,,23,2,0
kaajak FNC,,1 Round 11 nAts kamo,2 Round 5 keiko trexx paTiTek Round 12 kamo paTiTek trexx,,,,,,,,66,0,0
Alfajer FNC,,1 Round 8 kamo nAts,,,,,,,,,27,1,0
