,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,4 Round 2 crashies Chronicle Round 3 Boaster Chronicle Round 4 Boaster crashies Round 8 Boaster crashies,,,,1 Round 12 Alfajer,,,,,41,1,0
nAts TL,,4 Round 6 crashies Chronicle Round 13 crashies kaajak Round 14 Alfajer crashies Round 18 Alfajer Boaster,1 Round 12 Boaster kaajak Chronicle,,,,,,,,43,2,0
trexx TL,,3 Round 8 Alfajer Chronicle Round 25 crashies Chronicle Round 26 Alfajer Boaster,,,,1 Round 25 Chronicle,,,,,48,8,0
keiko TL,,7 Round 5 kaajak Alfajer Round 11 Alfajer Chronicle Round 18 crashies Chronicle Round 21 Chronicle crashies Round 22 crashies Chronicle Round 24 Chronicle Boaster Round 25 Boaster Alfajer,1 Round 17 crashies Alfajer kaajak,,,,,,,,58,0,0
kamo TL,,4 Round 4 Alfajer kaajak Round 9 Chronicle kaajak Round 17 Boaster Chronicle Round 26 Chronicle crashies,3 Round 1 kaajak Boaster crashies Round 7 kaajak Chronicle crashies Round 23 Boaster crashies Alfajer,,,,,,,,59,1,0
crashies FNC,,1 Round 25 keiko paTiTek,,,,,,,,,33,4,0
Boaster FNC,,3 Round 7 nAts keiko Round 9 kamo keiko Round 19 trexx nAts,,,,,,,,,28,1,0
Chronicle FNC,,1 Round 14 keiko nAts,,,,,,,,,38,1,1
kaajak FNC,,1 Round 6 trexx kamo,1 Round 21 nAts keiko paTiTek,,,,,,,,48,0,1
Alfajer FNC,,6 Round 3 paTiTek keiko Round 6 paTiTek nAts Round 9 trexx paTiTek Round 12 nAts trexx Alfajer Round 14 kamo trexx Round 16 paTiTek keiko,2 Round 13 trexx nAts keiko Round 20 kamo paTiTek trexx,,,,2 Round 6 paTiTek nAts Round 9 paTiTek trexx,,,,71,1,2
