,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,4 Round 7 JonahP trent Round 12 JonahP valyn Round 15 trent JonahP Round 20 valyn trent,,,,,,,,,53,1,0
ZmjjKK EDG,,4 Round 2 trent valyn Round 12 trent leaf Round 16 icy leaf Round 19 trent leaf,4 Round 7 icy leaf valyn Round 9 trent JonahP leaf Round 17 JonahP icy valyn Round 18 JonahP valyn icy,,,,,,,,65,0,0
Smoggy EDG,,2 Round 10 trent leaf Round 15 leaf valyn,,,,,,,,,41,2,0
S1Mon EDG,,3 Round 1 trent JonahP Round 10 valyn icy Round 22 leaf JonahP,2 Round 11 trent valyn JonahP Round 19 icy JonahP valyn,,,,,,,,44,5,1
CHICHOO EDG,,2 Round 1 leaf valyn Round 3 leaf trent,,,,,,,,,32,0,0
valyn G2,,5 Round 5 nobody S1Mon Round 8 S1Mon Smoggy Round 11 Smoggy nobody Round 12 Smoggy ZmjjKK Round 15 CHICHOO S1Mon,,,,,,,,,66,2,0
JonahP G2,,1 Round 3 S1Mon CHICHOO,1 Round 14 S1Mon CHICHOO nobody,,,,1 Round 11 CHICHOO S1Mon,,,,34,1,1
leaf G2,,1 Round 4 CHICHOO nobody,2 Round 6 CHICHOO Smoggy S1Mon Round 21 ZmjjKK CHICHOO Smoggy,,,,,,,,53,0,0
icy G2,,1 Round 5 CHICHOO Smoggy,1 Round 22 nobody Smoggy CHICHOO,,,,,,,,36,2,1
trent G2,,1 Round 7 S1Mon ZmjjKK,2 Round 18 CHICHOO ZmjjKK nobody Round 23 ZmjjKK Smoggy S1Mon,1 Round 13 ZmjjKK S1Mon nobody CHICHOO,,,1 Round 18 nobody ZmjjKK,,,,59,1,1
