,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,4,,,,,,,,,40,10,0
ZmjjKK EDG,,6,6,1,,,,,,,50,0,0
Smoggy EDG,,6,3,1,,,2,,,,52,5,0
S1Mon EDG,,12,4,2,,,1,,,,57,14,1
CHICHOO EDG,,9,3,,,,1,,,,51,1,1
valyn G2,,8,5,1,,,1,,,,59,4,0
JonahP G2,,2,3,1,,1,1,,,,45,1,2
leaf G2,,5,4,,,,,,,,47,0,1
icy G2,,4,2,4,,,1,,,,56,7,3
trent G2,,6,4,1,,,1,,,,48,9,2
