,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,,,,,,,,,,29,1,0
ZmjjKK EDG,,2 Round 1 icy valyn Round 14 leaf icy,1 Round 9 icy JonahP valyn,1 Round 10 trent valyn leaf icy,,,,,,,47,0,0
Smoggy EDG,,2 Round 1 JonahP leaf Round 3 icy leaf,2 Round 4 JonahP leaf valyn Round 12 trent icy JonahP Smoggy,,,,1 Round 1 JonahP leaf,,,,53,1,0
S1Mon EDG,,3 Round 13 trent leaf Round 15 JonahP valyn Round 20 valyn JonahP,1 Round 6 leaf trent valyn S1Mon,1 Round 21 valyn JonahP trent leaf,,,,,,,62,9,0
CHICHOO EDG,,5 Round 5 trent leaf Round 11 valyn icy Round 12 leaf valyn Round 13 JonahP icy Round 14 trent valyn,1 Round 2 leaf trent valyn,,,,,,,,67,0,1
valyn G2,,2 Round 15 CHICHOO nobody Round 16 ZmjjKK CHICHOO,2 Round 7 ZmjjKK Smoggy S1Mon Round 19 nobody Smoggy CHICHOO,,,,,,,,56,0,0
JonahP G2,,1 Round 18 Smoggy ZmjjKK,1 Round 17 S1Mon Smoggy nobody,1 Round 11 Smoggy S1Mon nobody CHICHOO,,1 Round 11 CHICHOO,,,,,64,0,1
leaf G2,,1 Round 8 Smoggy nobody,1 Round 1 ZmjjKK S1Mon nobody,,,,,,,,36,0,0
icy G2,,1 Round 6 ZmjjKK Smoggy,1 Round 18 nobody CHICHOO S1Mon,1 Round 20 ZmjjKK S1Mon Smoggy CHICHOO,,,1 Round 20 Smoggy CHICHOO,,,,71,5,1
trent G2,,1 Round 15 Smoggy S1Mon,,,,,,,,,35,1,0
