,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,1 Round 23 Smoggy CHICHOO,1 Round 6 Jieni7 nobody Smoggy,,,,,,,,47,5,0
s0m NRG,,7 Round 5 CHICHOO nobody Round 11 CHICHOO ZmjjKK Round 14 ZmjjKK CHICHOO Round 15 Smoggy Jieni7 Round 18 Jieni7 CHICHOO Round 20 Jieni7 nobody Round 21 ZmjjKK nobody,,,,1 Round 13 Smoggy,,,,,60,0,1
mada NRG,,2 Round 4 ZmjjKK Smoggy Round 20 Smoggy CHICHOO,,1 Round 13 CHICHOO nobody ZmjjKK Jieni7,,,,,,,35,2,0
skuba NRG,,3 Round 4 Jieni7 CHICHOO Round 6 CHICHOO ZmjjKK Round 7 ZmjjKK Smoggy,1 Round 3 ZmjjKK Jieni7 nobody,1 Round 16 Smoggy CHICHOO ZmjjKK Jieni7,,1 Round 14 Smoggy,1 Round 6 CHICHOO ZmjjKK,,,,68,0,1
Ethan NRG,,2 Round 10 Jieni7 nobody Round 18 nobody Smoggy,1 Round 24 nobody CHICHOO Smoggy,1 Round 19 Jieni7 nobody CHICHOO ZmjjKK,,1 Round 24 Smoggy,,,,,60,2,1
nobody EDG,,3 Round 1 Ethan s0m Round 16 mada skuba Round 22 s0m brawk,,,,1 Round 16 skuba,,,,,49,4,2
ZmjjKK EDG,,6 Round 6 brawk Ethan Round 10 mada s0m Round 12 Ethan brawk Round 14 brawk Ethan Round 16 Ethan brawk Round 23 s0m mada,2 Round 8 skuba Ethan s0m Round 15 Ethan brawk s0m,,,,,,,,66,1,0
Smoggy EDG,,6 Round 2 skuba s0m Round 9 Ethan mada Round 11 s0m brawk Round 14 s0m mada Round 15 mada skuba Round 22 Ethan skuba,2 Round 13 skuba brawk mada Round 17 skuba mada brawk,,,,,,,,54,3,0
CHICHOO EDG,,2 Round 7 mada Ethan Round 10 Ethan brawk,,,,,,,,,46,2,0
Jieni7 EDG,,1 Round 9 s0m brawk,,,,,,,,,31,0,0
