(BANK) FNC FUT (BANK),1 0.4k 0.2k,2 8.3k $$ 3.6k,3 9.2k $$$ 11.3k,4 9.7k $$$ $$$ 1.9k,5 7.5k $$$ 14.0k,6 17.4k $$$ $$$ 7.6k,7 27.4k $$$ $$$ 3.5k,8 15.3k $$$ $$$ 8.6k,9 25.2k $$$ $$ 1.7k,10 13.3k $$$ $$$ 3.9k,11 6.6k $$$ $$$ 9.9k,12 10.8k $$$ $$ 1.1k
(BANK) FNC FUT (BANK),13 0.4k 0.2k,14 9.1k $$ 3.4k,15 1.7k $$$ $$ 15.8k,16 4.6k $$ $$$ 4.8k,17 8.1k $$$ $ 11.7k,18 8.7k $$$ $$$ 5.4k,19 10.9k $$$ $$$ 0.6k,,,,,
