Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
ara,GX,Map_2_2Sunset,All,Neon,1.75,311,23,9,3,+14,79%,214,29%,2,1,+1
Cloud,GX,Map_2_2Sunset,All,Sova,1.63,289,20,9,5,+11,79%,163,23%,7,1,+6
westside,GX,Map_2_2Sunset,All,Cypher,1.30,237,16,10,7,+6,89%,152,43%,0,1,-1
Flickless,GX,Map_2_2Sunset,All,Breach,1.08,172,11,11,11,0,68%,121,24%,2,2,0
grubinho,GX,Map_2_2Sunset,All,Omen,0.47,130,8,16,8,-8,68%,85,21%,0,3,-3
Shao,NAVI,Map_2_2Sunset,All,Fade,1.23,244,16,14,5,+2,89%,150,51%,3,1,+2
hiro,NAVI,Map_2_2Sunset,All,Cypher,1.07,246,16,16,4,0,74%,157,44%,3,0,+3
Ruxic,NAVI,Map_2_2Sunset,All,Omen,0.91,175,13,15,4,-2,58%,114,33%,1,0,+1
ANGE1,NAVI,Map_2_2Sunset,All,Breach,0.35,86,5,16,5,-11,68%,54,55%,1,1,0
alexiiik,NAVI,Map_2_2Sunset,All,Raze,0.16,98,5,17,4,-12,47%,64,3%,0,9,-9
ara,GX,Map_2_2Sunset,Attack,Neon,1.50,315,9,4,1,+5,86%,213,27%,1,1,0
Cloud,GX,Map_2_2Sunset,Attack,Sova,2.04,284,8,1,3,+7,100%,175,29%,1,0,+1
westside,GX,Map_2_2Sunset,Attack,Cypher,2.23,431,11,3,3,+8,100%,260,50%,0,0,0
Flickless,GX,Map_2_2Sunset,Attack,Breach,0.94,146,3,4,8,-1,71%,84,13%,2,1,+1
grubinho,GX,Map_2_2Sunset,Attack,Omen,0.58,126,3,5,5,-2,71%,72,29%,0,1,-1
Shao,NAVI,Map_2_2Sunset,Attack,Fade,0.81,153,6,8,4,-2,92%,103,39%,2,0,+2
hiro,NAVI,Map_2_2Sunset,Attack,Cypher,1.32,284,12,9,2,+3,67%,184,48%,1,0,+1
Ruxic,NAVI,Map_2_2Sunset,Attack,Omen,1.24,219,11,8,2,+3,58%,138,45%,1,0,+1
ANGE1,NAVI,Map_2_2Sunset,Attack,Breach,0.41,106,4,9,1,-5,75%,66,57%,1,1,0
alexiiik,NAVI,Map_2_2Sunset,Attack,Raze,0.35,143,5,10,2,-5,50%,89,4%,0,6,-6
ara,GX,Map_2_2Sunset,Defend,Neon,1.90,309,14,5,2,+9,75%,214,30%,1,0,+1
Cloud,GX,Map_2_2Sunset,Defend,Sova,1.39,293,12,8,2,+4,67%,157,20%,6,1,+5
westside,GX,Map_2_2Sunset,Defend,Cypher,0.75,124,5,7,4,-2,83%,90,31%,0,1,-1
Flickless,GX,Map_2_2Sunset,Defend,Breach,1.17,187,8,7,3,+1,67%,143,27%,0,1,-1
grubinho,GX,Map_2_2Sunset,Defend,Omen,0.41,133,5,11,3,-6,67%,92,18%,0,2,-2
Shao,NAVI,Map_2_2Sunset,Defend,Fade,1.94,402,10,6,1,+4,86%,231,62%,1,1,0
hiro,NAVI,Map_2_2Sunset,Defend,Cypher,0.64,182,4,7,2,-3,86%,110,33%,2,0,+2
Ruxic,NAVI,Map_2_2Sunset,Defend,Omen,0.34,99,2,7,2,-5,57%,74,10%,0,0,0
ANGE1,NAVI,Map_2_2Sunset,Defend,Breach,0.25,55,1,7,4,-6,57%,33,50%,0,0,0
alexiiik,NAVI,Map_2_2Sunset,Defend,Raze,0.02,23,0,7,2,-7,43%,23,0%,0,3,-3
