,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,4 Round 1 marteen saadhak Round 4 marteen Elite Round 10 Avez SUYGETSU Round 11 saadhak SUYGETSU,,,,,,,,,46,1,0
trexx VIT,,2 Round 4 SUYGETSU Avez Round 20 SUYGETSU saadhak,,,,,,,,,60,3,1
Derke VIT,,5 Round 3 saadhak SUYGETSU Round 5 saadhak Elite Round 13 Avez Elite Round 20 Avez Elite Round 21 marteen saadhak,1 Round 9 SUYGETSU Elite Avez,,,,,,,,61,0,0
Less VIT,,1 Round 3 Avez Elite,1 Round 5 marteen SUYGETSU Avez,,,,,,,,34,0,0
Kicks VIT,,3 Round 11 marteen Elite Round 13 marteen SUYGETSU Round 17 Elite SUYGETSU,,,,,,,,,39,3,0
saadhak KC,,5 Round 3 Kicks Less Round 6 Kicks Less Round 8 Kicks trexx Round 13 trexx Less Round 20 Less Sayf,,,,1 Round 9 Derke,,,,,59,3,0
SUYGETSU KC,,1 Round 16 Sayf Derke,3 Round 12 Derke Sayf Less Round 17 Derke Less trexx Round 22 Derke Less Kicks,,,,,,,,52,0,0
Avez KC,,3 Round 2 Sayf Kicks Round 9 Kicks trexx Round 16 Kicks trexx,1 Round 1 trexx Derke Sayf,,,,,,,,41,5,0
marteen KC,,4 Round 6 Sayf trexx Round 7 Derke Less Round 15 Less Derke Round 22 Sayf trexx,1 Round 19 Kicks trexx Less,,,,,,,,54,0,3
Elite KC,,3 Round 9 Less Sayf Round 15 Sayf trexx Round 18 Kicks Derke,,,,,,,,,40,0,0
