,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,3 Round 2 saadhak marteen Round 8 SUYGETSU Elite Round 15 Avez marteen,,,,1 Round 8 Elite,,,,,48,2,1
trexx VIT,,4 Round 3 saadhak SUYGETSU Round 9 Avez saadhak Round 12 Elite Avez Round 16 Elite SUYGETSU,1 Round 7 saadhak marteen Avez,,,,1 Round 16 SUYGETSU Elite,,,,80,1,0
Derke VIT,,1 Round 9 SUYGETSU Elite,1 Round 14 saadhak Avez marteen,,,,,,,,55,1,0
Less VIT,,6 Round 5 saadhak marteen Round 8 Avez marteen Round 10 Avez saadhak Round 11 Elite SUYGETSU Round 13 SUYGETSU saadhak Round 18 marteen SUYGETSU,,,,1 Round 10 saadhak,,,,,64,0,1
Kicks VIT,,3 Round 10 marteen SUYGETSU Round 16 marteen Avez Round 18 Elite Avez,2 Round 1 SUYGETSU saadhak Elite Round 17 marteen SUYGETSU saadhak,,,1 Round 1 Elite,,,,,50,1,0
saadhak KC,,,,,,,,,,,39,3,0
SUYGETSU KC,,2 Round 12 Kicks trexx Round 15 Derke Sayf,2 Round 5 trexx Kicks Sayf Round 6 Sayf Derke Less,,,,1 Round 12 Kicks trexx,,,,72,0,0
Avez KC,,2 Round 1 Derke trexx Round 7 Derke Less,1 Round 4 Less Sayf Derke,,,,,,,,49,0,0
marteen KC,,,,1 Round 11 Derke Sayf Kicks Less,,,,,,,37,2,0
Elite KC,,2 Round 9 trexx Sayf Round 15 trexx Less,2 Round 8 Derke Kicks Less Round 16 Kicks Less Sayf,,,,,,,,60,0,1
