,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 11 Flex1n SpiritZ1 Round 14 SpiritZ1 Flex1n Round 16 SpiritZ1 Demon1,,,,1 Round 16 Demon1,,,,,47,4,2
jawgemo G2,,3 Round 9 SpiritZ1 Flex1n Round 17 Flex1n SpiritZ1 Round 18 Flex1n SpiritZ1,1 Round 19 Akeman Nicc SpiritZ1,,,,,,,,61,0,0
JonahP G2,,3 Round 11 Nicc Demon1 Round 12 Demon1 SpiritZ1 Round 16 Flex1n Akeman,1 Round 13 SpiritZ1 Akeman Demon1,,,,1 Round 13 Demon1 Akeman,,,,52,3,1
leaf G2,,2 Round 10 Akeman Flex1n Round 13 Flex1n Nicc,4 Round 2 Akeman SpiritZ1 Nicc Round 14 Nicc Akeman Demon1 Round 17 Demon1 Nicc Akeman Round 20 Akeman SpiritZ1 Flex1n,,,1 Round 10 Nicc,,,,,75,2,0
trent G2,,1 Round 7 Flex1n Nicc,,,,,,,,,35,3,0
Flex1n DRG,,3 Round 7 valyn jawgemo Round 13 trent valyn Round 15 jawgemo JonahP,,,,,,,,,50,1,1
Nicc DRG,,1 Round 10 jawgemo leaf Nicc,,,,,,,,,29,2,2
Demon1 DRG,,1 Round 4 JonahP leaf,1 Round 1 JonahP trent valyn,,,,,,,,40,0,3
SpiritZ1 DRG,,4 Round 2 valyn jawgemo Round 5 JonahP valyn Round 10 trent valyn Round 15 valyn leaf,,,,,,,,,40,1,0
Akeman DRG,,1 Round 4 jawgemo trent,2 Round 6 trent JonahP leaf Round 7 leaf JonahP trent,1 Round 8 valyn JonahP leaf trent,,,,,,,61,0,0
