Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",MIBR,Defenders,Defuse
2Lotus,2,"""0-2""",MIBR,Defenders,Elimination
2Lotus,3,"""1-2""",G2,Attackers,Elimination
2Lotus,4,"""1-3""",MIBR,Defenders,Elimination
2Lotus,5,"""1-4""",MIBR,Defenders,Defuse
2Lotus,6,"""1-5""",MIBR,Defenders,Elimination
2Lotus,7,"""1-6""",MIBR,Defenders,Time Expired
2Lotus,8,"""2-6""",G2,Attackers,Elimination
2Lotus,9,"""3-6""",G2,Attackers,Elimination
2Lotus,10,"""4-6""",G2,Attackers,Elimination
2Lotus,11,"""4-7""",MIBR,Defenders,Elimination
2Lotus,12,"""5-7""",G2,Attackers,Elimination
2Lotus,13,"""6-7""",MIBR,Defenders,Elimination
2Lotus,14,"""7-7""",MIBR,Defenders,Defuse
2Lotus,15,"""7-8""",G2,Attackers,Elimination
2Lotus,16,"""7-9""",G2,Attackers,Elimination
2Lotus,17,"""8-9""",MIBR,Defenders,Elimination
2Lotus,18,"""9-9""",MIBR,Defenders,Defuse
2Lotus,19,"""10-9""",MIBR,Defenders,Elimination
2Lotus,20,"""10-10""",G2,Attackers,Elimination
2Lotus,21,"""10-11""",G2,Attackers,Elimination
2Lotus,22,"""10-12""",G2,Attackers,Spike Detonation
2Lotus,23,"""11-12""",MIBR,Defenders,Defuse
2Lotus,24,"""12-12""",MIBR,Defenders,Elimination
2Lotus,25,"""13-12""",G2,Attackers,Elimination
2Lotus,26,"""13-13""",G2,Attackers,Spike Detonation
2Lotus,27,"""13-14""",MIBR,Defenders,Elimination
2Lotus,28,"""13-15""",G2,Attackers,Elimination
