Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
slowly,TYL,Map_2_2Ascent,All,Killjoy,1.37,245,21,16,3,+5,58%,177,47%,1,5,-4
sword9,TYL,Map_2_2Ascent,All,Sova,1.29,254,23,18,6,+5,83%,180,29%,0,0,0
Yoyo,TYL,Map_2_2Ascent,All,Kayo,0.90,163,11,19,12,-8,75%,118,22%,0,0,0
Ninebody,TYL,Map_2_2Ascent,All,Jett,0.74,206,17,20,4,-3,46%,122,13%,4,9,-5
Scales,TYL,Map_2_2Ascent,All,Omen,0.59,89,7,17,5,-10,54%,61,29%,0,5,-5
nobody,EDG,Map_2_2Ascent,All,Sova,1.56,280,24,14,10,+10,79%,197,27%,4,1,+3
ZmjjKK,EDG,Map_2_2Ascent,All,Jett,1.09,228,19,17,4,+2,67%,153,18%,8,2,+6
CHICHOO,EDG,Map_2_2Ascent,All,Cypher,0.93,150,14,13,6,+1,67%,111,13%,1,1,0
Jieni7,EDG,Map_2_2Ascent,All,Kayo,0.90,212,17,18,11,-1,71%,131,16%,3,1,+2
Smoggy,EDG,Map_2_2Ascent,All,Omen,0.81,176,16,17,6,-1,79%,123,32%,3,0,+3
slowly,TYL,Map_2_2Ascent,Attack,Killjoy,1.41,262,12,8,2,+4,58%,173,48%,0,2,-2
sword9,TYL,Map_2_2Ascent,Attack,Sova,1.51,310,14,9,4,+5,100%,226,28%,0,0,0
Yoyo,TYL,Map_2_2Ascent,Attack,Kayo,1.02,166,6,8,7,-2,83%,126,24%,0,0,0
Ninebody,TYL,Map_2_2Ascent,Attack,Jett,0.41,136,6,10,1,-4,33%,68,7%,1,7,-6
Scales,TYL,Map_2_2Ascent,Attack,Omen,0.72,129,5,8,3,-3,67%,77,55%,0,2,-2
nobody,EDG,Map_2_2Ascent,Attack,Sova,1.47,228,11,6,4,+5,75%,186,31%,0,1,-1
ZmjjKK,EDG,Map_2_2Ascent,Attack,Jett,0.96,240,10,9,2,+1,75%,154,13%,4,1,+3
CHICHOO,EDG,Map_2_2Ascent,Attack,Cypher,1.33,219,10,6,4,+4,67%,178,16%,0,1,-1
Jieni7,EDG,Map_2_2Ascent,Attack,Kayo,1.04,205,8,7,7,+1,83%,129,13%,2,1,+1
Smoggy,EDG,Map_2_2Ascent,Attack,Omen,0.81,165,8,8,4,0,75%,125,32%,2,0,+2
slowly,TYL,Map_2_2Ascent,Defend,Killjoy,1.32,228,9,8,1,+1,58%,181,46%,1,3,-2
sword9,TYL,Map_2_2Ascent,Defend,Sova,1.07,198,9,9,2,0,67%,134,29%,0,0,0
Yoyo,TYL,Map_2_2Ascent,Defend,Kayo,0.77,160,5,11,5,-6,67%,110,20%,0,0,0
Ninebody,TYL,Map_2_2Ascent,Defend,Jett,1.06,276,11,10,3,+1,58%,176,15%,3,2,+1
Scales,TYL,Map_2_2Ascent,Defend,Omen,0.47,49,2,9,2,-7,42%,45,8%,0,3,-3
nobody,EDG,Map_2_2Ascent,Defend,Sova,1.64,332,13,8,6,+5,83%,208,24%,4,0,+4
ZmjjKK,EDG,Map_2_2Ascent,Defend,Jett,1.22,216,9,8,2,+1,58%,152,22%,4,1,+3
CHICHOO,EDG,Map_2_2Ascent,Defend,Cypher,0.52,81,4,7,2,-3,67%,44,6%,1,0,+1
Jieni7,EDG,Map_2_2Ascent,Defend,Kayo,0.76,219,9,11,4,-2,58%,133,18%,1,0,+1
Smoggy,EDG,Map_2_2Ascent,Defend,Omen,0.80,187,8,9,2,-1,83%,121,32%,1,0,+1
