Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""1-0""",FNC,Defenders,Defuse
1Bind,2,"""1-1""",BLG,Attackers,Elimination
1Bind,3,"""1-2""",BLG,Attackers,Elimination
1Bind,4,"""1-3""",BLG,Attackers,Spike Detonation
1Bind,5,"""2-3""",FNC,Defenders,Elimination
1Bind,6,"""3-3""",FNC,Defenders,Defuse
1Bind,7,"""4-3""",FNC,Defenders,Elimination
1Bind,8,"""4-4""",BLG,Attackers,Elimination
1Bind,9,"""5-4""",FNC,Defenders,Defuse
1Bind,10,"""6-4""",FNC,Defenders,Defuse
1Bind,11,"""6-5""",BLG,Attackers,Elimination
1Bind,12,"""7-5""",FNC,Defenders,Defuse
1Bind,13,"""7-6""",FNC,Defenders,Elimination
1Bind,14,"""7-7""",FNC,Defenders,Defuse
1Bind,15,"""8-7""",BLG,Attackers,Spike Detonation
1Bind,16,"""9-7""",BLG,Attackers,Elimination
1Bind,17,"""10-7""",BLG,Attackers,Elimination
1Bind,18,"""11-7""",BLG,Attackers,Spike Detonation
1Bind,19,"""12-7""",BLG,Attackers,Spike Detonation
1Bind,20,"""12-8""",FNC,Defenders,Defuse
1Bind,21,"""12-9""",FNC,Defenders,Time Expired
1Bind,22,"""13-9""",BLG,Attackers,Elimination
1Bind,23,"""""",,,
1Bind,24,"""""",,,
