,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,2 Round 6 gobera PxS Round 25 Askia PxS,,1 Round 19 lz PxS gobera Askia,,1 Round 19 Askia,,,,,52,4,1
Boostio 100T,,3 Round 14 Askia gobera Round 27 Askia PxS Round 28 Askia silentzz,3 Round 3 PxS Askia lz Round 13 Askia silentzz gobera Round 23 Askia lz gobera,,,,,,,,66,1,0
eeiu 100T,,2 Round 7 lz PxS Round 20 lz PxS,,,,1 Round 16 gobera,,,,,38,2,0
Cryocells 100T,,5 Round 3 silentzz gobera Round 10 PxS silentzz Round 11 lz silentzz Round 14 lz silentzz Round 15 silentzz Askia,2 Round 12 gobera silentzz PxS Round 22 lz Askia silentzz,1 Round 21 gobera silentzz Askia PxS,,,,,,,67,1,0
zander 100T,,4 Round 6 lz silentzz Round 10 lz Askia Round 16 lz silentzz Round 25 lz gobera,,,,,,,,,40,0,0
lz 2G,,3 Round 13 Boostio zander Round 18 zander Boostio Round 23 zander eeiu,2 Round 12 zander Boostio Cryocells Round 26 Asuna eeiu zander,,,,,,,,40,2,0
silentzz 2G,,6 Round 1 zander Boostio Round 5 Asuna Cryocells Round 8 Boostio Asuna Round 9 Cryocells zander Round 17 Cryocells Boostio Round 19 Boostio Cryocells,1 Round 4 eeiu Cryocells zander,,,,,,,,43,0,0
PxS 2G,,2 Round 14 Cryocells Boostio Round 26 Cryocells Boostio,1 Round 2 Boostio Asuna eeiu,,,,1 Round 14 Cryocells Boostio,,,,34,3,1
gobera 2G,,2 Round 7 Cryocells eeiu Round 18 Asuna eeiu,2 Round 16 zander Asuna Cryocells Round 20 zander Boostio eeiu,,,1 Round 7 eeiu,,,,,53,2,1
Askia 2G,,4 Round 8 zander eeiu Round 14 eeiu Asuna Round 15 zander Boostio Round 24 Cryocells eeiu,,,,,,,,,42,0,0
