,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pryze FUR,,4,1,,,2,,,,,48,3,1
Khalil FUR,,5,,,,1,,,,,52,2,0
heat FUR,,4,2,,,2,,,,,54,1,0
havoc FUR,,4,,,,,,,,,36,3,0
raafa FUR,,2,1,,,,1,,,,43,3,0
C0M LEV,,6,,1,,,1,2,,,66,4,1
Rossy LEV,,5,,1,,,1,,,,44,1,2
tex LEV,,7,1,1,,,,,,,63,2,0
kiNgg LEV,,5,1,1,,,,,,,61,1,1
Demon1 LEV,,5,2,,,,,,,,60,1,1
