Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
something,PRX,Map_2_2Lotus,All,Yoru,1.39,275,23,14,6,+9,70%,168,28%,5,2,+3
d4v41,PRX,Map_2_2Lotus,All,Vyse,1.20,203,19,11,3,+8,70%,145,26%,0,3,-3
Jinggg,PRX,Map_2_2Lotus,All,Raze,1.17,241,18,15,5,+3,78%,157,25%,2,6,-4
PatMen,PRX,Map_2_2Lotus,All,Fade,0.97,132,10,12,9,-2,83%,91,27%,0,0,0
f0rsakeN,PRX,Map_2_2Lotus,All,Omen,0.70,151,12,17,8,-5,83%,95,31%,1,4,-3
westside,GX,Map_2_2Lotus,All,Cypher,1.16,222,18,16,4,+2,74%,134,44%,4,2,+2
Cloud,GX,Map_2_2Lotus,All,Fade,0.88,149,11,16,8,-5,61%,102,24%,0,1,-1
Flickless,GX,Map_2_2Lotus,All,Viper,0.85,173,12,16,4,-4,61%,121,37%,3,1,+2
grubinho,GX,Map_2_2Lotus,All,Omen,0.84,166,13,17,6,-4,74%,115,29%,3,0,+3
ara,GX,Map_2_2Lotus,All,Raze,0.75,168,15,17,1,-2,65%,109,19%,5,4,+1
something,PRX,Map_2_2Lotus,Attack,Yoru,1.38,309,14,8,4,+6,67%,165,19%,3,2,+1
d4v41,PRX,Map_2_2Lotus,Attack,Vyse,1.82,275,14,4,3,+10,92%,190,27%,0,0,0
Jinggg,PRX,Map_2_2Lotus,Attack,Raze,0.77,193,7,8,2,-1,67%,119,26%,1,4,-3
PatMen,PRX,Map_2_2Lotus,Attack,Fade,0.80,115,4,6,2,-2,92%,84,21%,0,0,0
f0rsakeN,PRX,Map_2_2Lotus,Attack,Omen,0.74,128,6,7,4,-1,92%,84,27%,0,2,-2
westside,GX,Map_2_2Lotus,Attack,Cypher,0.84,148,6,8,2,-2,64%,92,43%,1,1,0
Cloud,GX,Map_2_2Lotus,Attack,Fade,1.36,228,9,6,3,+3,64%,160,24%,0,0,0
Flickless,GX,Map_2_2Lotus,Attack,Viper,0.71,140,5,7,1,-2,73%,107,43%,1,0,+1
grubinho,GX,Map_2_2Lotus,Attack,Omen,1.47,286,11,7,2,+4,91%,206,29%,3,0,+3
ara,GX,Map_2_2Lotus,Attack,Raze,0.31,112,5,9,1,-4,64%,76,29%,2,3,-1
something,PRX,Map_2_2Lotus,Defend,Yoru,1.40,238,9,6,2,+3,73%,170,42%,2,0,+2
d4v41,PRX,Map_2_2Lotus,Defend,Vyse,0.53,124,5,7,0,-2,45%,96,25%,0,3,-3
Jinggg,PRX,Map_2_2Lotus,Defend,Raze,1.61,294,11,7,3,+4,91%,198,24%,1,2,-1
PatMen,PRX,Map_2_2Lotus,Defend,Fade,1.16,152,6,6,7,0,73%,99,31%,0,0,0
f0rsakeN,PRX,Map_2_2Lotus,Defend,Omen,0.65,177,6,10,4,-4,73%,108,35%,1,2,-1
westside,GX,Map_2_2Lotus,Defend,Cypher,1.45,290,12,8,2,+4,83%,174,45%,3,1,+2
Cloud,GX,Map_2_2Lotus,Defend,Fade,0.44,77,2,10,5,-8,58%,48,25%,0,1,-1
Flickless,GX,Map_2_2Lotus,Defend,Viper,0.97,205,7,9,3,-2,50%,135,33%,2,1,+1
grubinho,GX,Map_2_2Lotus,Defend,Omen,0.27,58,2,10,4,-8,58%,31,29%,0,0,0
ara,GX,Map_2_2Lotus,Defend,Raze,1.16,220,10,8,0,+2,67%,139,13%,3,1,+2
