,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
mitch C9,,,1 Round 5 heat Urango adverso,,,,,,,,55,2,0
neT C9,,2 Round 7 Urango Palla Round 9 heat adverso,1 Round 11 Palla Urango tuyz,1 Round 16 tuyz adverso heat Urango,,,,,1 Round 16 adverso heat tuyz Urango,,68,1,0
Xeppaa C9,,4 Round 4 adverso Palla Round 8 adverso Urango Round 11 heat adverso Round 14 tuyz heat,2 Round 6 adverso heat tuyz Round 17 adverso tuyz heat,1 Round 12 heat Urango Palla adverso,,,,,,,90,0,0
v1c C9,,2 Round 8 Palla heat Round 15 Palla Urango,1 Round 3 Palla Urango heat,,,,,,,,65,1,1
OXY C9,,5 Round 3 tuyz adverso Round 4 Urango heat Round 7 adverso heat Round 9 tuyz Palla Round 14 Urango Palla,1 Round 13 tuyz Urango heat,1 Round 1 adverso Urango heat tuyz,,,,,,,85,1,1
tuyz FUR,,1 Round 16 mitch v1c,,,,1 Round 12 Xeppaa,,,,,33,1,0
adverso FUR,,2 Round 15 OXY Xeppaa Round 16 OXY Xeppaa,,,,,,,,,30,0,1
Urango FUR,,1 Round 6 mitch Xeppaa,,,,,,,,,22,4,0
heat FUR,,,,,,,,,,,39,0,0
Palla FUR,,1 Round 8 Xeppaa OXY,,1 Round 10 mitch v1c Xeppaa OXY,,,,,,,48,0,0
