Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""1-0""",KRÜ,Attackers,Elimination
2Ascent,2,"""2-0""",KRÜ,Attackers,Elimination
2Ascent,3,"""2-1""",NRG,Defenders,Elimination
2Ascent,4,"""2-2""",NRG,Defenders,Elimination
2Ascent,5,"""2-3""",NRG,Defenders,Elimination
2Ascent,6,"""3-3""",KRÜ,Attackers,Elimination
2Ascent,7,"""4-3""",KRÜ,Attackers,Elimination
2Ascent,8,"""5-3""",KRÜ,Attackers,Elimination
2Ascent,9,"""5-4""",NRG,Defenders,Elimination
2Ascent,10,"""6-4""",KRÜ,Attackers,Elimination
2Ascent,11,"""6-5""",NRG,Defenders,Defuse
2Ascent,12,"""7-5""",KRÜ,Attackers,Elimination
2Ascent,13,"""7-6""",KRÜ,Attackers,Elimination
2Ascent,14,"""8-6""",NRG,Defenders,Elimination
2Ascent,15,"""9-6""",NRG,Defenders,Elimination
2Ascent,16,"""10-6""",NRG,Defenders,Elimination
2Ascent,17,"""11-6""",NRG,Defenders,Defuse
2Ascent,18,"""12-6""",NRG,Defenders,Elimination
2Ascent,19,"""12-7""",KRÜ,Attackers,Elimination
2Ascent,20,"""12-8""",KRÜ,Attackers,Elimination
2Ascent,21,"""13-8""",NRG,Defenders,Elimination
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
