Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""1-0""",G2,Defenders,Defuse
2Lotus,2,"""2-0""",G2,Defenders,Elimination
2Lotus,3,"""2-1""",C9,Attackers,Elimination
2Lotus,4,"""3-1""",G2,Defenders,Elimination
2Lotus,5,"""4-1""",G2,Defenders,Defuse
2Lotus,6,"""5-1""",G2,Defenders,Time Expired
2Lotus,7,"""6-1""",G2,Defenders,Defuse
2Lotus,8,"""7-1""",G2,Defenders,Defuse
2Lotus,9,"""7-2""",C9,Attackers,Elimination
2Lotus,10,"""8-2""",G2,Defenders,Elimination
2Lotus,11,"""8-3""",C9,Attackers,Elimination
2Lotus,12,"""8-4""",C9,Attackers,Elimination
2Lotus,13,"""9-4""",C9,Attackers,Elimination
2Lotus,14,"""9-5""",G2,Defenders,Defuse
2Lotus,15,"""10-5""",C9,Attackers,Elimination
2Lotus,16,"""11-5""",C9,Attackers,Spike Detonation
2Lotus,17,"""11-6""",G2,Defenders,Defuse
2Lotus,18,"""11-7""",G2,Defenders,Defuse
2Lotus,19,"""11-8""",G2,Defenders,Defuse
2Lotus,20,"""12-8""",C9,Attackers,Elimination
2Lotus,21,"""12-9""",G2,Defenders,Defuse
2Lotus,22,"""13-9""",C9,Attackers,Elimination
2Lotus,23,"""""",,,
2Lotus,24,"""""",,,
