,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,2 Round 3 eeiu zander Round 10 Asuna Boostio,,1 Round 16 Asuna Boostio zander eeiu,,,1 Round 3 eeiu zander,,,,59,0,0
keznit KRÜ,,3 Round 5 eeiu Boostio Round 13 Boostio zander Round 19 Cryocells Asuna,,1 Round 22 Asuna Cryocells Boostio eeiu,,,,,,,49,0,2
adverso KRÜ,,,1 Round 23 Cryocells eeiu Asuna,,,,,1 Round 23 Asuna Cryocells eeiu,,,46,1,1
Mazino KRÜ,,5 Round 2 eeiu Asuna Round 3 Boostio Cryocells Round 8 Boostio Cryocells Round 10 zander Cryocells Round 18 Boostio Asuna,1 Round 11 Boostio Asuna eeiu,,,,,,,,57,5,1
Shyy KRÜ,,4 Round 4 Asuna Boostio Round 9 Boostio Asuna Round 12 Asuna Boostio Round 14 Cryocells zander,,,,,,,,,61,0,0
Asuna 100T,,5 Round 11 keznit adverso Round 12 adverso Melser Round 20 keznit Melser Round 21 keznit adverso Round 23 Shyy Mazino,1 Round 17 keznit adverso Melser,,,,,,,,59,1,0
Boostio 100T,,1 Round 1 keznit Melser,,1 Round 2 Shyy keznit adverso Mazino,,,,,,,33,5,0
eeiu 100T,,4 Round 3 adverso Mazino Round 6 Melser keznit Round 10 adverso Melser Round 18 Melser Shyy,,,,1 Round 12 Shyy,,,,,68,0,0
Cryocells 100T,,2 Round 4 keznit adverso Round 23 Melser keznit,1 Round 21 Mazino Shyy Melser,,,,,,,,56,0,0
zander 100T,,3 Round 1 adverso Shyy Round 12 keznit Mazino Round 18 keznit Mazino,,,,,,,,,49,2,0
