,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,2 Round 14 zander Boostio Round 16 zander Asuna,2 Round 9 Boostio eeiu Cryocells Round 13 Asuna Boostio zander,,,,,,,,42,0,0
keznit KRÜ,,4 Round 11 Boostio eeiu Round 13 eeiu Cryocells Round 16 Cryocells eeiu Round 21 Asuna eeiu,2 Round 4 Cryocells Boostio zander Round 8 zander Cryocells Boostio,,,1 Round 8 Boostio,,,,,68,0,1
adverso KRÜ,,4 Round 4 eeiu Asuna Round 6 Asuna Boostio Round 17 Boostio zander Round 19 Cryocells eeiu,2 Round 15 Boostio Asuna eeiu Round 20 Boostio eeiu Cryocells,,,,,,,,65,1,2
Mazino KRÜ,,4 Round 1 Boostio Asuna Round 5 Boostio zander Round 10 Asuna Boostio Round 20 zander Asuna,,,,,,,,,38,7,1
Shyy KRÜ,,7 Round 2 Cryocells Asuna Round 3 Boostio Cryocells Round 11 Asuna zander Round 15 zander Cryocells Round 19 Asuna zander Round 21 Boostio zander Round 22 Boostio Asuna,1 Round 7 Asuna eeiu Cryocells,,,,,,,,71,1,1
Asuna 100T,,2 Round 2 adverso Melser Round 17 adverso keznit,1 Round 14 Melser keznit Mazino,1 Round 9 adverso Mazino keznit Melser,,,1 Round 14 Mazino keznit,,,,61,7,0
Boostio 100T,,1 Round 12 adverso keznit,,,,,,,,,31,1,0
eeiu 100T,,3 Round 1 Shyy Mazino Round 6 Melser keznit Round 11 adverso Melser,,,,1 Round 1 Mazino,,,,,60,0,2
Cryocells 100T,,5 Round 2 keznit Mazino Round 8 adverso Melser Round 11 keznit Shyy Round 14 Shyy adverso Round 21 Shyy Melser,,,,1 Round 11 Shyy,,,,,58,0,1
zander 100T,,2 Round 5 keznit Shyy Round 7 keznit adverso,1 Round 18 Shyy keznit adverso,,,,,,,,42,0,0
