Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Corrode,1,"""0-1""",KRÜ,Attackers,Elimination
1Corrode,2,"""0-2""",KRÜ,Attackers,Spike Detonation
1Corrode,3,"""1-2""",100T,Defenders,Elimination
1Corrode,4,"""2-2""",100T,Defenders,Elimination
1Corrode,5,"""3-2""",100T,Defenders,Elimination
1Corrode,6,"""3-3""",KRÜ,Attackers,Spike Detonation
1Corrode,7,"""3-4""",KRÜ,Attackers,Elimination
1Corrode,8,"""4-4""",100T,Defenders,Defuse
1Corrode,9,"""5-4""",100T,Defenders,Defuse
1Corrode,10,"""6-4""",100T,Defenders,Defuse
1Corrode,11,"""7-4""",100T,Defenders,Time Expired
1Corrode,12,"""8-4""",100T,Defenders,Elimination
1Corrode,13,"""9-4""",KRÜ,Attackers,Elimination
1Corrode,14,"""10-4""",KRÜ,Attackers,Elimination
1Corrode,15,"""11-4""",KRÜ,Attackers,Elimination
1Corrode,16,"""12-4""",KRÜ,Attackers,Elimination
1Corrode,17,"""13-4""",KRÜ,Attackers,Elimination
1Corrode,18,"""""",,,
1Corrode,19,"""""",,,
1Corrode,20,"""""",,,
1Corrode,21,"""""",,,
1Corrode,22,"""""",,,
1Corrode,23,"""""",,,
1Corrode,24,"""""",,,
