Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
kellyS,GE,Map_2_2Split,All,Deadlock,1.19,253,24,19,2,+5,62%,162,25%,6,1,+5
Deryeon,GE,Map_2_2Split,All,Cypher,0.93,169,15,18,6,-3,69%,127,26%,1,2,-1
UdoTan,GE,Map_2_2Split,All,Raze,0.91,195,17,18,6,-1,62%,129,18%,3,9,-6
Papi,GE,Map_2_2Split,All,Astra,0.80,126,12,17,7,-5,65%,92,39%,1,0,+1
Kr1stal,GE,Map_2_2Split,All,Fade,0.78,164,15,20,11,-5,69%,114,16%,2,1,+1
Akame,DFM,Map_2_2Split,All,Vyse,1.51,255,24,14,5,+10,73%,165,43%,3,2,+1
Meiy,DFM,Map_2_2Split,All,Raze,1.46,305,29,17,3,+12,77%,187,26%,6,1,+5
Jinboong,DFM,Map_2_2Split,All,Cypher,0.80,147,13,18,6,-5,77%,95,38%,1,1,0
Art,DFM,Map_2_2Split,All,Skye,0.78,169,15,18,7,-3,73%,107,22%,1,5,-4
gyen,DFM,Map_2_2Split,All,Omen,0.74,124,11,16,5,-5,58%,91,32%,2,4,-2
kellyS,GE,Map_2_2Split,Attack,Deadlock,0.90,182,9,10,0,-1,54%,120,23%,3,1,+2
Deryeon,GE,Map_2_2Split,Attack,Cypher,1.40,232,10,7,5,+3,85%,173,27%,0,1,-1
UdoTan,GE,Map_2_2Split,Attack,Raze,0.71,174,7,10,5,-3,69%,121,13%,1,5,-4
Papi,GE,Map_2_2Split,Attack,Astra,0.49,109,5,11,3,-6,62%,75,36%,0,0,0
Kr1stal,GE,Map_2_2Split,Attack,Fade,0.89,172,9,9,2,0,69%,121,23%,1,1,0
Akame,DFM,Map_2_2Split,Attack,Vyse,1.02,202,9,9,4,0,62%,144,33%,0,1,-1
Meiy,DFM,Map_2_2Split,Attack,Raze,1.70,317,15,8,1,+7,85%,205,35%,3,1,+2
Jinboong,DFM,Map_2_2Split,Attack,Cypher,1.14,200,9,8,3,+1,69%,129,45%,0,1,-1
Art,DFM,Map_2_2Split,Attack,Skye,0.21,106,5,11,3,-6,69%,58,29%,0,3,-3
gyen,DFM,Map_2_2Split,Attack,Omen,1.01,149,7,7,1,0,62%,107,33%,2,2,0
kellyS,GE,Map_2_2Split,Defend,Deadlock,1.49,325,15,9,2,+6,69%,203,27%,3,0,+3
Deryeon,GE,Map_2_2Split,Defend,Cypher,0.45,108,5,11,1,-6,54%,81,24%,1,1,0
UdoTan,GE,Map_2_2Split,Defend,Raze,1.12,218,10,8,1,+2,54%,137,26%,2,4,-2
Papi,GE,Map_2_2Split,Defend,Astra,1.11,144,7,6,4,+1,69%,110,41%,1,0,+1
Kr1stal,GE,Map_2_2Split,Defend,Fade,0.68,156,6,11,9,-5,69%,107,10%,1,0,+1
Akame,DFM,Map_2_2Split,Defend,Vyse,2.00,309,15,5,1,+10,85%,186,52%,3,1,+2
Meiy,DFM,Map_2_2Split,Defend,Raze,1.23,293,14,9,2,+5,69%,170,17%,3,0,+3
Jinboong,DFM,Map_2_2Split,Defend,Cypher,0.46,95,4,10,3,-6,85%,60,25%,1,0,+1
Art,DFM,Map_2_2Split,Defend,Skye,1.35,233,10,7,4,+3,77%,155,20%,1,2,-1
gyen,DFM,Map_2_2Split,Defend,Omen,0.47,101,4,9,4,-5,54%,74,31%,0,2,-2
