Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
ara,GX,All_Maps,All,"Jett, Raze, Neon",1.35,265,65,45,10,+20,78%,174,24%,13,6,+7
Flickless,GX,All_Maps,All,"Kayo, Viper",1.03,207,45,52,39,-7,82%,141,23%,7,9,-2
grubinho,GX,All_Maps,All,"Viper, Omen",0.95,178,43,45,28,-2,68%,109,25%,4,11,-7
westside,GX,All_Maps,All,"Killjoy, Cypher",0.92,192,47,48,10,-1,68%,134,42%,5,5,0
Cloud,GX,All_Maps,All,"Gekko, Fade",0.90,177,42,49,22,-7,72%,111,30%,6,2,+4
LewN,BBL,All_Maps,All,"Jett, Raze, Phoenix",1.13,217,57,46,8,+11,66%,141,32%,9,12,-3
sociablEE,BBL,All_Maps,All,"Omen, Chamber",1.13,235,58,48,16,+10,72%,145,34%,8,6,+2
MAGNUM,BBL,All_Maps,All,"Killjoy, Deadlock, Fade",1.02,217,52,50,25,+2,65%,134,34%,5,7,-2
PROFEK,BBL,All_Maps,All,"Viper, Omen, Astra",0.81,146,33,48,25,-15,63%,107,21%,4,5,-1
Jamppi,BBL,All_Maps,All,"Sova, Fade, Gekko",0.79,181,39,50,16,-11,63%,117,25%,7,5,+2
ara,GX,All_Maps,Attack,"Jett, Raze, Neon",1.01,228,28,30,6,-2,69%,150,23%,4,4,0
Flickless,GX,All_Maps,Attack,"Kayo, Viper",0.98,191,24,29,13,-5,75%,130,26%,2,6,-4
grubinho,GX,All_Maps,Attack,"Viper, Omen",0.67,151,18,28,13,-10,56%,91,33%,3,9,-6
westside,GX,All_Maps,Attack,"Killjoy, Cypher",0.74,176,20,29,3,-9,64%,120,40%,2,3,-1
Cloud,GX,All_Maps,Attack,"Gekko, Fade",0.91,172,21,27,12,-6,67%,104,33%,2,1,+1
LewN,BBL,All_Maps,Attack,"Jett, Raze, Phoenix",0.84,157,20,25,3,-5,50%,105,29%,1,6,-5
sociablEE,BBL,All_Maps,Attack,"Omen, Chamber",0.97,243,27,27,3,0,63%,144,33%,4,5,-1
MAGNUM,BBL,All_Maps,Attack,"Killjoy, Deadlock, Fade",0.80,192,21,28,8,-7,53%,115,39%,2,7,-5
PROFEK,BBL,All_Maps,Attack,"Viper, Omen, Astra",0.80,143,16,25,6,-9,56%,109,24%,2,2,0
Jamppi,BBL,All_Maps,Attack,"Sova, Fade, Gekko",0.59,132,12,26,10,-14,53%,91,24%,1,2,-1
ara,GX,All_Maps,Defend,"Jett, Raze, Neon",1.73,311,37,15,4,+22,88%,200,25%,9,2,+7
Flickless,GX,All_Maps,Defend,"Kayo, Viper",1.09,228,21,23,26,-2,91%,154,21%,5,3,+2
grubinho,GX,All_Maps,Defend,"Viper, Omen",1.25,205,25,17,15,+8,81%,129,20%,1,2,-1
westside,GX,All_Maps,Defend,"Killjoy, Cypher",1.12,208,27,19,7,+8,72%,150,43%,3,2,+1
Cloud,GX,All_Maps,Defend,"Gekko, Fade",0.89,186,21,22,10,-1,78%,119,27%,4,1,+3
LewN,BBL,All_Maps,Defend,"Jett, Raze, Phoenix",1.39,280,37,21,5,+16,81%,172,34%,8,6,+2
sociablEE,BBL,All_Maps,Defend,"Omen, Chamber",1.27,225,31,21,13,+10,81%,147,35%,4,1,+3
MAGNUM,BBL,All_Maps,Defend,"Killjoy, Deadlock, Fade",1.22,238,31,22,17,+9,75%,151,31%,3,0,+3
PROFEK,BBL,All_Maps,Defend,"Viper, Omen, Astra",0.82,153,17,23,19,-6,69%,105,18%,2,3,-1
Jamppi,BBL,All_Maps,Defend,"Sova, Fade, Gekko",0.98,221,27,24,6,+3,72%,140,26%,6,3,+3
